Embryo,Stage,mtX,mtY,mtZ
1,9.5,Notochord_cells,NA,NA,NA
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Stromal_cells,0.82481367,1.16788153,1.35143019
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Early_mesenchyme,1.32379517,0.91975141,1.29396472
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Early_mesenchyme,0.99863192,1.12815501,1.51669452
1,9.5,Early_mesenchyme,1.10823969,1.13606304,1.58088456
1,9.5,Endothelial_cells,NA,NA,NA
1,9.5,Early_mesenchyme,1.03744748,0.82437611,1.14798146
1,9.5,Early_mesenchyme,0.97803432,1.12944067,1.50857498
1,9.5,Isthmic_organizer_cells,1.79998641,1.20006674,0.80381568
1,9.5,Radial_glia,1.84105306,0.83698666,0.55224239
1,9.5,Early_mesenchyme,1.01528161,0.82481445,1.11903309
1,9.5,Intermediate_Mesoderm,1.27332186,1.23505603,1.72114903
1,9.5,Early_mesenchyme,1.00729842,1.10677544,1.54382099
1,9.5,Neural_Tube,1.51979529,0.95768009,0.71391949
1,9.5,Epithelial_cells,0.86055796,1.31380631,1.74341788
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.29071057,1.47530482,1.92037784
1,9.5,Notochord_cells,1.39465889,1.14347140,0.69218190
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Early_mesenchyme,1.08559593,1.15866472,1.49859878
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Notochord_cells,NA,NA,NA
1,9.5,Endothelial_cells,1.40721114,1.31121550,1.22328683
1,9.5,Early_mesenchyme,1.30767283,0.85706361,1.22010411
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.15235504,1.30066190,1.77945985
1,9.5,Epithelial_cells,1.12290445,0.90981515,1.25206838
1,9.5,Intermediate_Mesoderm,1.25224739,1.24929828,1.73314932
1,9.5,Endothelial_cells,1.00386651,1.35815859,0.61116304
1,9.5,Cardiac_muscle_lineages,1.45838248,1.35449443,2.17869761
1,9.5,Neural_Tube,1.59889614,0.92070068,0.68414433
1,9.5,Early_mesenchyme,1.00961383,1.06029528,1.40844712
1,9.5,Isthmic_organizer_cells,1.76636430,1.38856209,1.02201061
1,9.5,Early_mesenchyme,1.32070583,0.92249907,1.29044286
1,9.5,Intermediate_Mesoderm,1.11013926,1.16646923,1.66041174
1,9.5,NA,NA,NA,NA
1,9.5,Chondroctye_progenitors,1.20935065,0.79568424,0.93421726
1,9.5,Early_mesenchyme,1.01795340,0.79349819,1.04493822
1,9.5,Intermediate_Mesoderm,1.27766739,1.32245535,1.83276255
1,9.5,Neural_Tube,1.34848620,0.85489371,0.64456283
1,9.5,Neural_Tube,1.69299756,0.86133998,0.66458445
1,9.5,Early_mesenchyme,1.41321084,0.84363799,1.05754443
1,9.5,Intermediate_Mesoderm,1.30017633,1.25603299,1.75199628
1,9.5,Early_mesenchyme,1.27932339,0.85532828,1.23231799
1,9.5,Neural_Tube,1.55408066,0.86368521,0.57575647
1,9.5,Stromal_cells,1.08054014,0.92018583,1.36203991
1,9.5,Isthmic_organizer_cells,1.53942887,1.72481329,1.30223025
1,9.5,Oligodendrocyte_Progenitors,1.72390162,1.44855449,1.39126954
1,9.5,Chondroctye_progenitors,1.24352240,0.80355713,0.99851414
1,9.5,Notochord_cells,1.37987350,1.19410919,0.67386533
1,9.5,Cardiac_muscle_lineages,0.78873656,0.95070776,1.60414039
1,9.5,Oligodendrocyte_Progenitors,1.59049949,1.45736348,1.33676846
1,9.5,Schwann_cell_precursor,NA,NA,NA
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Chondroctye_progenitors,1.24120849,0.80788622,0.98479400
1,9.5,Primitive_erythroid_lineage,2.61599354,1.50870196,1.55463539
1,9.5,Epithelial_cells,1.03822498,0.94952804,1.12799903
1,9.5,Intermediate_Mesoderm,1.13224788,1.15176790,1.59563549
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Epithelial_cells,1.08060136,0.85740875,1.08612842
1,9.5,Isthmic_organizer_cells,1.79143558,1.63575570,0.70360771
1,9.5,Definitive_erythroid_lineage,NA,NA,NA
1,9.5,Isthmic_organizer_cells,1.69538026,1.59801818,1.34291449
1,9.5,Early_mesenchyme,0.84634974,1.16734555,1.33103100
1,9.5,Schwann_cell_precursor,2.34796719,2.77758160,2.92980959
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Neural_Tube,1.62659144,0.84643319,0.60141648
1,9.5,Neural_Tube,1.78560970,0.88214347,0.58651133
1,9.5,Neural_progenitor_cells,NA,NA,NA
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Radial_glia,1.83557882,0.80104497,0.53401015
1,9.5,Isthmic_organizer_cells,1.76972876,1.23507382,0.85371223
1,9.5,Early_mesenchyme,0.84472845,0.62537354,1.25601341
1,9.5,Endothelial_cells,1.51758101,1.18022479,1.44227701
1,9.5,Jaw_and_tooth_progenitors,1.24681716,0.84818110,1.06713322
1,9.5,Early_mesenchyme,0.71750729,0.51418422,1.24778988
1,9.5,Stromal_cells,0.88964588,1.13849730,1.34932761
1,9.5,Oligodendrocyte_Progenitors,1.66020201,1.41242775,1.43682119
1,9.5,Early_mesenchyme,1.00009177,0.77687175,1.09227772
1,9.5,Neural_Tube,1.58597128,0.83250186,0.49978603
1,9.5,Neural_progenitor_cells,1.25454995,0.83415236,0.69310015
1,9.5,Jaw_and_tooth_progenitors,1.23609223,0.83291265,0.99578032
1,9.5,Jaw_and_tooth_progenitors,1.25477143,0.81646959,1.04496326
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Neural_Tube,1.59786068,0.90124964,0.66227768
1,9.5,White_blood_cells,1.45587384,1.32809107,1.67150117
1,9.5,Early_mesenchyme,0.71687558,0.58112548,1.21746513
1,9.5,Endothelial_cells,NA,NA,NA
1,9.5,Epithelial_cells,0.88898217,1.21735731,1.79210375
1,9.5,Radial_glia,1.79309782,0.80339600,0.54368646
1,9.5,Radial_glia,1.70433947,0.77882491,0.54974583
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Neural_Tube,1.52915437,0.89292012,0.57200711
1,9.5,Epithelial_cells,0.87803575,1.21438036,1.75244629
1,9.5,Oligodendrocyte_Progenitors,1.74972111,1.38176746,1.03032655
1,9.5,Neural_Tube,1.77781900,0.79786536,0.61294053
1,9.5,Neural_Tube,1.57792098,0.86378532,0.42406187
1,9.5,Neural_Tube,1.64171964,0.86429947,0.57346444
1,9.5,Chondroctye_progenitors,1.22643606,0.85253703,0.98242037
1,9.5,Chondroctye_progenitors,NA,NA,NA
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Early_mesenchyme,1.03254597,1.14059844,1.51271223
1,9.5,Primitive_erythroid_lineage,2.64980206,1.48354870,1.56787406
1,9.5,Cardiac_muscle_lineages,NA,NA,NA
1,9.5,Cardiac_muscle_lineages,0.91983367,0.68972730,1.32822691
1,9.5,Stromal_cells,0.95334870,0.87022983,1.47909544
1,9.5,Intermediate_Mesoderm,1.21678035,1.23219881,1.84254827
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Neural_Tube,1.54342556,0.86070293,0.57487323
1,9.5,Early_mesenchyme,0.88254744,1.11856370,1.33811570
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Epithelial_cells,1.13680331,1.27340862,1.02071229
1,9.5,Jaw_and_tooth_progenitors,NA,NA,NA
1,9.5,White_blood_cells,NA,NA,NA
1,9.5,Sensory_neurons,1.23996241,0.69988176,1.03005865
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Oligodendrocyte_Progenitors,1.64996050,1.44315365,1.40051413
1,9.5,Epithelial_cells,1.08641303,0.86540259,0.34373551
1,9.5,Schwann_cell_precursor,2.59063611,2.53999782,3.01897622
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Schwann_cell_precursor,2.38367908,2.42048849,2.89483648
1,9.5,Oligodendrocyte_Progenitors,NA,NA,NA
1,9.5,Oligodendrocyte_Progenitors,1.57769277,1.41454967,1.32263002
1,9.5,Intermediate_Mesoderm,1.07859495,1.24481466,1.61293222
1,9.5,Radial_glia,1.69014708,0.78853801,0.52585298
1,9.5,Primitive_erythroid_lineage,NA,NA,NA
1,9.5,Radial_glia,1.80131962,0.80906385,0.61454919
1,9.5,Neural_Tube,1.56766235,0.77491190,0.56011317
1,9.5,Intermediate_Mesoderm,1.12853752,1.25551374,1.69746258
1,9.5,Oligodendrocyte_Progenitors,1.56756572,1.50300155,1.50012518
1,9.5,Isthmic_organizer_cells,1.73903367,1.19879351,0.93681999
1,9.5,Early_mesenchyme,0.88217797,0.65245059,1.27490229
1,9.5,Epithelial_cells,0.85313162,1.31076153,1.74906660
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Jaw_and_tooth_progenitors,NA,NA,NA
1,9.5,Neural_Tube,1.52287213,0.87855750,0.64640607
1,9.5,Epithelial_cells,0.86465007,1.24763594,1.77692918
1,9.5,Osteoblasts,1.21447758,0.81805484,0.92113938
1,9.5,Neural_progenitor_cells,NA,NA,NA
1,9.5,Oligodendrocyte_Progenitors,1.62190383,1.44079706,1.34493894
1,9.5,NA,NA,NA,NA
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Early_mesenchyme,0.73719509,0.60703755,1.26789314
1,9.5,Oligodendrocyte_Progenitors,1.56631539,1.57785164,1.55432414
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Notochord_cells,1.39493609,1.13154747,0.68495630
1,9.5,Neural_Tube,1.73010160,1.12154939,0.73914039
1,9.5,Intermediate_Mesoderm,1.14720522,1.37659667,1.82386839
1,9.5,Oligodendrocyte_Progenitors,1.66252281,1.25709181,1.06092365
1,9.5,Early_mesenchyme,1.31851294,0.97130228,1.28854821
1,9.5,Stromal_cells,0.93936341,0.84545150,1.49873978
1,9.5,Cardiac_muscle_lineages,1.42006437,1.34763624,2.10642322
1,9.5,Early_mesenchyme,1.16526443,1.18744443,1.54183772
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Megakaryocytes,1.51835345,1.87548752,0.11717452
1,9.5,Epithelial_cells,1.09789109,1.24436624,0.92071794
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Early_mesenchyme,0.90613050,1.17746531,1.36328725
1,9.5,Early_mesenchyme,0.92354930,0.68096914,1.33989169
1,9.5,Epithelial_cells,1.04847509,0.91042748,1.12809663
1,9.5,Neural_Tube,1.55016007,0.82913117,0.53095399
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Neural_Tube,1.50111595,0.91002723,0.51325423
1,9.5,Epithelial_cells,1.11138683,0.96594517,1.08477333
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Primitive_erythroid_lineage,NA,NA,NA
1,9.5,Epithelial_cells,1.08263262,0.95898699,1.30829743
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Early_mesenchyme,1.30706354,0.89051756,1.24290345
1,9.5,Neural_Tube,1.45334518,0.86460356,0.73198180
1,9.5,Epithelial_cells,1.17331498,0.93181757,1.35418402
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Neural_Tube,1.65217067,0.84102072,0.59155873
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.34265543,1.20438339,1.77813555
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Early_mesenchyme,0.74431398,0.59944415,1.25580945
1,9.5,Radial_glia,NA,NA,NA
1,9.5,Neural_progenitor_cells,0.79143999,0.95602238,0.33989179
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Postmitotic_premature_neurons,0.52481243,1.25877752,0.84276993
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Osteoblasts,0.95070823,1.00399509,1.41043103
1,9.5,Schwann_cell_precursor,2.58958642,2.64411262,3.00865331
1,9.5,Intermediate_Mesoderm,1.14327157,1.22068035,1.78662082
1,9.5,Cholinergic_neurons,0.70759562,0.97515224,0.12307522
1,9.5,Definitive_erythroid_lineage,NA,NA,NA
1,9.5,Chondroctye_progenitors,1.19602246,0.88109827,0.97505275
1,9.5,Ependymal_cell,1.51462733,1.86359234,0.68914669
1,9.5,Intermediate_Mesoderm,1.08262042,1.31301258,1.77295035
1,9.5,Primitive_erythroid_lineage,2.23220584,1.56728462,1.81332137
1,9.5,Endothelial_cells,0.13794702,1.37361689,1.21028704
1,9.5,Early_mesenchyme,0.94959936,1.18905840,1.33146495
1,9.5,Neural_Tube,1.51176064,0.88074550,0.50203345
1,9.5,Early_mesenchyme,0.72514753,0.59399889,1.21853466
1,9.5,Neural_Tube,1.55398971,0.96035920,0.70580208
1,9.5,Radial_glia,1.72244338,0.76209900,0.51624633
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Early_mesenchyme,1.05949740,1.15251277,1.50595315
1,9.5,Neural_Tube,1.77634978,0.78860024,0.63390392
1,9.5,Early_mesenchyme,1.01344667,1.15825166,1.52683817
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Early_mesenchyme,0.81775120,1.18593670,1.33200277
1,9.5,Epithelial_cells,1.15819552,0.08767246,1.20076601
1,9.5,Melanocytes,0.30683814,1.11893212,0.69620499
1,9.5,Radial_glia,1.41065379,0.75045150,0.63109286
1,9.5,Neural_Tube,1.62302223,1.16514905,0.90773373
1,9.5,Early_mesenchyme,1.36982611,0.82430786,1.11208964
1,9.5,Intermediate_Mesoderm,1.05614072,1.38680165,1.84399447
1,9.5,Neural_Tube,1.66268254,1.21436579,0.97724653
1,9.5,Epithelial_cells,1.09946358,0.95650601,0.94998727
1,9.5,Early_mesenchyme,1.41393758,0.98768040,1.28574490
1,9.5,Isthmic_organizer_cells,1.81170676,1.44824672,1.00586990
1,9.5,Neural_Tube,1.54475862,0.80703005,0.59141424
1,9.5,Intermediate_Mesoderm,1.33970167,1.21530208,1.77070657
1,9.5,Chondroctye_progenitors,1.24529745,0.82400284,1.02654701
1,9.5,Neural_Tube,1.57949643,1.38423133,1.26138189
1,9.5,Neural_Tube,1.51518752,0.90070534,0.46844703
1,9.5,Epithelial_cells,1.00746607,1.16802796,1.67464232
1,9.5,Intermediate_Mesoderm,1.13643210,1.22991562,1.75367218
1,9.5,Radial_glia,1.68480985,0.75396697,0.52063079
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.07516163,1.24520926,1.72682694
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Primitive_erythroid_lineage,2.64596887,1.54987520,1.48307641
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Early_mesenchyme,1.33821540,0.97330773,1.31727576
1,9.5,Epithelial_cells,1.10012108,0.91141070,1.27020322
1,9.5,Primitive_erythroid_lineage,NA,NA,NA
1,9.5,Chondroctye_progenitors,1.23174282,0.82398765,0.97858064
1,9.5,Melanocytes,NA,NA,NA
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Radial_glia,1.73675229,0.74663670,0.49817718
1,9.5,Stromal_cells,0.94482249,0.84405223,1.49401673
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Early_mesenchyme,0.98969424,1.14351841,1.45990909
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Epithelial_cells,1.05834655,0.94860132,1.12710146
1,9.5,Early_mesenchyme,0.99383739,0.76599479,1.14661870
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Isthmic_organizer_cells,1.80623736,1.32279050,0.96734059
1,9.5,Neural_Tube,1.54056803,0.81276653,0.61466159
1,9.5,Early_mesenchyme,1.28811315,0.87428448,1.25737015
1,9.5,Oligodendrocyte_Progenitors,1.58037020,1.43015538,1.35754148
1,9.5,Neural_Tube,1.53656373,0.89026960,0.42109864
1,9.5,Intermediate_Mesoderm,1.23921166,1.19172543,1.72810816
1,9.5,Early_mesenchyme,0.84291982,0.63847576,1.26010824
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Radial_glia,1.72566958,0.78157635,0.55059424
1,9.5,Megakaryocytes,NA,NA,NA
1,9.5,Neural_Tube,1.54007846,0.90065700,0.56703457
1,9.5,Early_mesenchyme,0.72533241,0.58815750,1.21799757
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Chondroctye_progenitors,1.19798940,0.77712518,0.95348432
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Early_mesenchyme,1.03139548,1.08066311,1.51008430
1,9.5,Neural_Tube,1.72309648,1.04661574,0.75024269
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Endothelial_cells,NA,NA,NA
1,9.5,Isthmic_organizer_cells,1.72864025,1.18601866,0.84840638
1,9.5,Endothelial_cells,NA,NA,NA
1,9.5,Neural_progenitor_cells,0.90434251,0.66912986,0.65217387
1,9.5,Endothelial_cells,NA,NA,NA
1,9.5,Neural_progenitor_cells,0.90774237,0.66553734,0.66441180
1,9.5,Isthmic_organizer_cells,1.71586513,1.16430708,0.85255956
1,9.5,Stromal_cells,0.84049400,0.70168124,1.29700651
1,9.5,Early_mesenchyme,1.31462462,0.86461565,1.23042335
1,9.5,Radial_glia,1.77521157,0.80038113,0.52836779
1,9.5,Early_mesenchyme,1.36148207,0.83522029,1.15912949
1,9.5,NA,NA,NA,NA
1,9.5,Inhibitory_neuron_progenitors,0.65617675,0.67095059,0.99509633
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Radial_glia,1.74131605,0.83744987,0.54129501
1,9.5,Sensory_neurons,1.05163050,0.72234127,0.80902918
1,9.5,Oligodendrocyte_Progenitors,1.61193207,1.46541242,1.39141773
1,9.5,Postmitotic_premature_neurons,NA,NA,NA
1,9.5,Chondroctye_progenitors,1.06213187,0.81203602,0.89059572
1,9.5,Epithelial_cells,1.12656923,1.27885646,0.99248163
1,9.5,Chondroctye_progenitors,1.20569856,0.80965819,0.97854370
1,9.5,Early_mesenchyme,1.32613001,0.86183567,1.22039009
1,9.5,Intermediate_Mesoderm,1.08335912,1.22824515,1.71170143
1,9.5,Oligodendrocyte_Progenitors,NA,NA,NA
1,9.5,Primitive_erythroid_lineage,2.59232218,1.45588338,1.69664788
1,9.5,Intermediate_Mesoderm,1.23124542,1.22453745,1.79869949
1,9.5,Schwann_cell_precursor,2.41100503,3.09046259,2.89292404
1,9.5,Intermediate_Mesoderm,1.11328399,1.31220300,1.76629180
1,9.5,Radial_glia,1.80312483,0.81794122,0.56919533
1,9.5,Endothelial_cells,1.47259724,1.20216486,1.31380606
1,9.5,Early_mesenchyme,1.00982018,0.83329515,1.10562900
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Early_mesenchyme,0.79308229,1.21204152,1.28713900
1,9.5,Neural_Tube,1.52198395,0.95298863,0.67332668
1,9.5,Isthmic_organizer_cells,NA,NA,NA
1,9.5,Early_mesenchyme,1.36535284,0.81677212,1.14587207
1,9.5,Early_mesenchyme,1.03857153,0.80996844,1.18405330
1,9.5,Jaw_and_tooth_progenitors,1.02073563,0.80233202,1.10776364
1,9.5,Early_mesenchyme,1.35987848,0.90361467,1.23146204
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Early_mesenchyme,1.35060334,0.92449411,1.27846398
1,9.5,Neural_Tube,1.77604377,0.70076796,0.50563028
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Chondroctye_progenitors,1.20476712,0.77811842,0.89839172
1,9.5,Primitive_erythroid_lineage,2.59015721,1.46997010,1.64717373
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Early_mesenchyme,1.05773500,1.22343510,1.65123959
1,9.5,Notochord_cells,NA,NA,NA
1,9.5,Early_mesenchyme,1.44636323,0.82610886,1.06131043
1,9.5,Jaw_and_tooth_progenitors,1.22674047,0.83852154,1.07260667
1,9.5,Early_mesenchyme,0.92500266,0.68315568,1.34628220
1,9.5,Epithelial_cells,1.10098681,0.11638492,1.22060434
1,9.5,Cholinergic_neurons,0.78597592,0.95962300,0.33726077
1,9.5,Early_mesenchyme,0.78549819,0.62480561,1.26625801
1,9.5,Jaw_and_tooth_progenitors,1.20395920,0.86144261,1.05568303
1,9.5,Endothelial_cells,NA,NA,NA
1,9.5,Chondroctye_progenitors,1.24841612,0.82782932,1.01317781
1,9.5,Early_mesenchyme,1.01523794,0.79126574,1.06734111
1,9.5,Radial_glia,NA,NA,NA
1,9.5,Early_mesenchyme,1.13165261,1.16150679,1.53915494
1,9.5,Jaw_and_tooth_progenitors,1.34759944,0.89706839,1.23407266
1,9.5,Lens,0.57070636,0.58873147,1.18621466
1,9.5,Epithelial_cells,1.14190881,0.70914978,0.95486612
1,9.5,Epithelial_cells,0.88847847,1.17615168,1.84770575
1,9.5,Intermediate_Mesoderm,1.11239534,1.33810293,1.79511576
1,9.5,Cardiac_muscle_lineages,NA,NA,NA
1,9.5,Schwann_cell_precursor,NA,NA,NA
1,9.5,Early_mesenchyme,0.75025720,0.59808127,1.26911674
1,9.5,Early_mesenchyme,1.07989962,1.13970844,1.53745747
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Early_mesenchyme,1.12370963,1.14750825,1.61758702
1,9.5,Neural_Tube,1.60071899,0.75881286,0.54926376
1,9.5,Neural_Tube,1.63880993,0.74943308,0.50711528
1,9.5,Early_mesenchyme,0.77647871,0.62702374,1.27322204
1,9.5,Neural_Tube,1.51209119,0.90206320,0.70604113
1,9.5,Intermediate_Mesoderm,0.98738349,1.18113317,1.67415422
1,9.5,Early_mesenchyme,1.33869743,0.84668863,1.20259191
1,9.5,Early_mesenchyme,1.32357642,0.83251523,1.13574459
1,9.5,Radial_glia,NA,NA,NA
1,9.5,Neural_Tube,1.65710680,0.74597770,0.51845693
1,9.5,Cardiac_muscle_lineages,NA,NA,NA
1,9.5,Neural_Tube,1.65099180,0.80399615,0.51465145
1,9.5,Radial_glia,NA,NA,NA
1,9.5,Cholinergic_neurons,NA,NA,NA
1,9.5,Neural_Tube,1.58888034,0.83658263,0.53743657
1,9.5,NA,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.09677601,1.21697347,1.70545648
1,9.5,Neural_progenitor_cells,1.13767059,0.81777060,0.71052849
1,9.5,Neural_progenitor_cells,1.22953001,0.82468811,0.74522391
1,9.5,Intermediate_Mesoderm,0.97487784,1.17323846,1.67622663
1,9.5,Stromal_cells,1.07635910,0.90556294,1.31617148
1,9.5,Stromal_cells,1.13940112,1.14756804,1.56697151
1,9.5,NA,NA,NA,NA
1,9.5,Early_mesenchyme,1.05278425,1.15024268,1.50850523
1,9.5,Radial_glia,NA,NA,NA
1,9.5,Oligodendrocyte_Progenitors,1.52983000,1.37209276,1.39285216
1,9.5,Early_mesenchyme,1.33233847,0.90666842,1.24400628
1,9.5,Epithelial_cells,1.04943940,1.14494047,1.68431335
1,9.5,Early_mesenchyme,1.43224121,0.81108774,1.10011376
1,9.5,Neural_Tube,1.70779748,0.81788981,0.63457897
1,9.5,Intermediate_Mesoderm,1.08982013,1.21933342,1.69648044
1,9.5,Neural_Tube,1.63787523,1.14954819,0.85221995
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Primitive_erythroid_lineage,2.60304780,1.57303746,1.48393228
1,9.5,NA,NA,NA,NA
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Oligodendrocyte_Progenitors,1.56409212,1.58758898,1.36444730
1,9.5,Epithelial_cells,1.14605900,1.34031312,0.99437257
1,9.5,Jaw_and_tooth_progenitors,1.25603031,0.83809325,0.95948483
1,9.5,Osteoblasts,NA,NA,NA
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Primitive_erythroid_lineage,NA,NA,NA
1,9.5,Primitive_erythroid_lineage,2.62683624,1.46121921,1.56788247
1,9.5,Definitive_erythroid_lineage,NA,NA,NA
1,9.5,Isthmic_organizer_cells,1.74664893,1.13141967,0.77999835
1,9.5,Isthmic_organizer_cells,1.81388248,1.44664445,0.98650268
1,9.5,Oligodendrocyte_Progenitors,1.55839345,1.56954702,1.54980791
1,9.5,Oligodendrocyte_Progenitors,1.57631263,1.43332220,1.40969233
1,9.5,Epithelial_cells,1.09418646,1.39239928,1.10376633
1,9.5,Epithelial_cells,1.10886058,0.68655412,0.96207935
1,9.5,Early_mesenchyme,0.99587650,0.76010045,1.10305712
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Neural_Tube,1.50376147,0.90957468,0.69222148
1,9.5,Early_mesenchyme,0.78802889,0.61438931,1.26379985
1,9.5,Jaw_and_tooth_progenitors,1.04288930,0.79803926,1.05091432
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Early_mesenchyme,1.43163040,0.80206632,1.08761380
1,9.5,Intermediate_Mesoderm,1.10403312,1.28815885,1.77033921
1,9.5,Epithelial_cells,1.04904985,0.93860428,1.31469949
1,9.5,Primitive_erythroid_lineage,2.37070405,1.39990985,1.71507741
1,9.5,Neural_Tube,1.53483671,0.89403927,0.40531901
1,9.5,Radial_glia,1.84463996,0.83951725,0.56813364
1,9.5,Primitive_erythroid_lineage,2.67821919,1.50728086,1.56956315
1,9.5,Schwann_cell_precursor,2.42556190,2.89069906,2.91662134
1,9.5,Oligodendrocyte_Progenitors,1.58986058,1.41971549,1.26621341
1,9.5,Oligodendrocyte_Progenitors,1.57678060,1.41092813,1.33884428
1,9.5,Neural_Tube,1.52358898,0.89585044,0.60210577
1,9.5,Myocytes,0.97614526,0.90075987,1.38907150
1,9.5,Neural_Tube,1.65775139,0.92094313,0.65234391
1,9.5,Radial_glia,NA,NA,NA
1,9.5,Neural_Tube,1.59072622,1.18447277,0.92334658
1,9.5,Primitive_erythroid_lineage,NA,NA,NA
1,9.5,Cholinergic_neurons,0.65051759,1.04500470,0.19337958
1,9.5,Neural_Tube,1.46196194,0.86343152,0.64723294
1,9.5,Primitive_erythroid_lineage,2.47608930,1.41154414,1.63131210
1,9.5,Osteoblasts,0.97522200,0.98183083,1.39884850
1,9.5,Oligodendrocyte_Progenitors,1.58744923,1.51590624,1.48254912
1,9.5,Early_mesenchyme,1.00798478,0.79185992,1.18025830
1,9.5,Neural_Tube,1.51216268,0.85699892,0.59579833
1,9.5,Early_mesenchyme,1.07397593,0.87511647,1.17401041
1,9.5,Notochord_cells,1.42189329,1.04976927,0.65184900
1,9.5,Cardiac_muscle_lineages,1.44804613,1.36291175,2.15830153
1,9.5,Primitive_erythroid_lineage,2.69128042,1.56440821,1.50285113
1,9.5,Early_mesenchyme,1.07903590,1.15144654,1.51568393
1,9.5,Jaw_and_tooth_progenitors,NA,NA,NA
1,9.5,Neural_progenitor_cells,1.20728435,0.82019257,0.74333516
1,9.5,Intermediate_Mesoderm,1.10195607,1.21841014,1.70373828
1,9.5,Chondroctye_progenitors,1.22066987,0.80290710,0.96726304
1,9.5,Early_mesenchyme,1.02930323,0.80558097,1.17578968
1,9.5,Early_mesenchyme,0.82894715,1.22250062,1.28766245
1,9.5,Neural_Tube,1.54248686,0.96873616,0.73705534
1,9.5,Early_mesenchyme,0.72881675,0.53935811,1.25590899
1,9.5,Primitive_erythroid_lineage,2.49740106,1.43231605,1.63950342
1,9.5,Early_mesenchyme,1.01796702,0.80345535,1.07042211
1,9.5,Isthmic_organizer_cells,1.72589897,1.66787717,1.34944810
1,9.5,Endothelial_cells,1.42076403,1.25846088,1.37363612
