embryoId,stage,cellType,mtX,mtY,mtZ
68,13.5,Intermediate_Mesoderm,1.17882958,1.21717623,1.94602418
68,13.5,Excitatory_neurons,0.18678911,1.21208364,1.16756811
68,13.5,Isthmic_organizer_cells,1.75295619,1.41332802,1.15334479
68,13.5,Chondrocytes_&_osteoblasts,1.33027073,1.38002495,0.92882637
68,13.5,Connective_tissue_progenitors,1.22963627,1.52493092,1.08560847
68,13.5,Inhibitory_interneurons,0.49511879,1.30460961,1.59967856
68,13.5,Connective_tissue_progenitors,1.21217182,1.69721817,1.20004571
68,13.5,Postmitotic_premature_neurons,0.21840518,0.93714176,0.80836574
68,13.5,Excitatory_neurons,0.29453746,1.27791537,1.13348965
68,13.5,Connective_tissue_progenitors,1.33574091,1.46677727,0.94692547
68,13.5,Intermediate_Mesoderm,1.18434403,1.24670742,1.96598517
68,13.5,Excitatory_neurons,0.16796250,1.26198364,1.15835500
68,13.5,Definitive_erythroid_lineage,1.19863422,2.26507246,1.78656247
68,13.5,Schwann_cell_precursor,2.56059621,3.01478534,1.68916989
68,13.5,Excitatory_neurons,0.18172013,1.21525417,1.14110012
68,13.5,Inhibitory_neurons,0.03397045,0.83731369,1.42002910
68,13.5,Excitatory_neurons,0.27682597,1.35041971,1.26250969
68,13.5,Myocytes,0.19837073,0.43138827,0.96525695
68,13.5,Jaw_and_tooth_progenitors,0.82846338,1.35432514,1.01233620
68,13.5,Inhibitory_interneurons,0.57753806,1.27430837,1.54605085
68,13.5,Connective_tissue_progenitors,1.22136656,1.50744840,1.10586077
68,13.5,Postmitotic_premature_neurons,0.36193423,0.94476176,0.89568155
68,13.5,Connective_tissue_progenitors,1.26591120,1.57370303,1.15740616
68,13.5,Myocytes,0.42617803,0.25087442,1.15200567
68,13.5,Chondrocytes_&_osteoblasts,1.54593739,1.15261019,0.99881846
68,13.5,Connective_tissue_progenitors,1.19447986,1.59883296,1.09473083
68,13.5,Connective_tissue_progenitors,1.30372785,1.65046211,1.15007970
68,13.5,Epithelial_cells,0.88645724,1.11917123,0.76685631
68,13.5,Hepatocytes,1.79792449,2.78764164,2.08743984
68,13.5,Myocytes,0.44602978,0.23981547,1.16744854
68,13.5,Connective_tissue_progenitors,1.28567903,1.45060867,1.19555070
68,13.5,Myocytes,0.41996501,0.26460107,1.13391571
68,13.5,Jaw_and_tooth_progenitors,1.38169934,1.27342794,1.17037495
68,13.5,Connective_tissue_progenitors,0.90281513,1.29925642,0.99366918
68,13.5,Sensory_neurons,1.21400415,0.82772457,1.50536664
68,13.5,Jaw_and_tooth_progenitors,1.03527835,1.43257619,1.05387222
68,13.5,Connective_tissue_progenitors,1.18820879,1.62324461,1.21546761
68,13.5,Inhibitory_neurons,0.24656279,1.14612738,1.35361974
68,13.5,Excitatory_neurons,0.13758180,1.23129290,1.16637882
68,13.5,Connective_tissue_progenitors,1.26836779,1.58166881,1.63125494
68,13.5,Chondrocytes_&_osteoblasts,0.87071005,1.35762866,1.01105897
68,13.5,Chondrocytes_&_osteoblasts,1.21044837,1.51330463,1.10184627
68,13.5,Connective_tissue_progenitors,1.36171810,1.56586211,0.99629285
68,13.5,Myocytes,0.11559371,1.45483702,1.16146474
68,13.5,Limb_mesenchyme,0.90896335,1.36431237,1.06799704
68,13.5,Inhibitory_interneurons,0.57099850,1.28640160,1.59271336
68,13.5,Sensory_neurons,0.01014735,1.22971301,1.00298815
68,13.5,Excitatory_neurons,0.10251970,1.05406878,0.85029426
68,13.5,Connective_tissue_progenitors,1.46363085,1.14786032,0.97223987
68,13.5,Jaw_and_tooth_progenitors,1.05956922,1.07204463,1.01911281
68,13.5,Ependymal_cell,1.76213901,1.76823339,1.37188643
68,13.5,Excitatory_neurons,0.14701960,1.27248480,1.20543662
68,13.5,Definitive_erythroid_lineage,1.48982009,2.24206953,2.19400857
68,13.5,Chondroctye_progenitors,1.15786390,0.72831713,0.68403813
68,13.5,Excitatory_neurons,0.38493968,1.36730554,1.07425597
68,13.5,Epithelial_cells,1.16623280,1.41474096,0.88432204
68,13.5,Excitatory_neurons,0.24662810,1.30485295,1.09670639
68,13.5,Excitatory_neurons,0.11674474,1.03002421,0.82888384
68,13.5,Excitatory_neurons,0.23739127,1.21834898,1.20383944
68,13.5,Excitatory_neurons,0.20218973,1.05197402,0.99430549
68,13.5,Excitatory_neurons,0.31117593,1.31607041,1.20783405
68,13.5,Excitatory_neurons,0.18219729,1.26805818,1.21457347
68,13.5,Myocytes,0.44184399,0.23400234,1.18506987
68,13.5,Notochord_cells,1.43860539,0.98438227,0.86425238
68,13.5,Excitatory_neurons,0.25019780,1.21444993,1.17515743
68,13.5,Connective_tissue_progenitors,1.31273434,1.63465019,1.15258976
68,13.5,Intermediate_Mesoderm,1.31990676,1.52028986,1.96827224
68,13.5,Connective_tissue_progenitors,1.19260598,1.68856537,1.18900359
68,13.5,Sensory_neurons,0.10127959,1.36243283,1.05595377
68,13.5,Neural_progenitor_cells,0.80580558,1.20720710,0.94759175
68,13.5,Inhibitory_neurons,0.07126091,0.93943241,1.39110564
68,13.5,Radial_glia,1.74167475,0.69269457,0.96481368
68,13.5,Connective_tissue_progenitors,1.26037674,1.47967177,1.11759737
68,13.5,Connective_tissue_progenitors,1.30650581,1.64917314,1.14805049
68,13.5,Radial_glia,1.63806123,0.71689466,1.08518309
68,13.5,Granule_neurons,0.88871251,1.65918976,1.46306200
68,13.5,Connective_tissue_progenitors,1.22992998,1.61859939,1.20067057
68,13.5,Excitatory_neurons,0.26781468,1.33749810,1.25729502
68,13.5,Excitatory_neurons,0.17630400,1.25337577,1.20345049
68,13.5,Postmitotic_premature_neurons,0.19567090,0.95257511,0.80741692
68,13.5,Intermediate_Mesoderm,1.06630186,1.52703187,1.82077553
68,13.5,Inhibitory_neurons,0.14390700,1.10424865,1.31622559
68,13.5,Excitatory_neurons,0.27319133,1.23553516,1.20611322
68,13.5,Inhibitory_interneurons,0.51271574,1.29899105,1.59775266
68,13.5,Excitatory_neurons,0.11659395,1.17297398,1.14735187
68,13.5,Granule_neurons,0.46860789,1.71328309,1.42931445
68,13.5,Definitive_erythroid_lineage,1.44288996,2.32907402,1.84876592
68,13.5,Intermediate_Mesoderm,1.21350704,1.54388682,1.76843671
68,13.5,Connective_tissue_progenitors,1.23831191,1.62660236,1.18862062
68,13.5,Endothelial_cells,1.14894568,1.29733281,1.37600326
68,13.5,Myocytes,0.44472291,0.24494805,1.21563486
68,13.5,Jaw_and_tooth_progenitors,1.06411821,0.96264352,0.82932143
68,13.5,Chondrocytes_&_osteoblasts,1.45588746,1.30920693,0.94548226
68,13.5,Inhibitory_interneurons,0.64424491,1.30294959,1.64086763
68,13.5,Isthmic_organizer_cells,1.77449657,1.18988826,0.98490857
68,13.5,Granule_neurons,0.49708523,1.73722933,1.44369097
68,13.5,Inhibitory_neurons,0.02276985,0.79546065,1.43020026
68,13.5,Myocytes,0.48196698,0.28388268,1.19425827
68,13.5,Excitatory_neurons,0.17703786,1.15045871,1.10204972
68,13.5,Connective_tissue_progenitors,1.36912625,1.57581513,1.02914848
68,13.5,Postmitotic_premature_neurons,0.24206242,0.92082775,0.81316289
68,13.5,Premature_oligodendrocyte,1.51016716,1.41257010,1.83884425
68,13.5,Myocytes,0.24523348,0.38958427,1.00386478
68,13.5,Myocytes,0.02165882,1.39537898,1.10321733
68,13.5,Schwann_cell_precursor,2.31723432,1.59667197,2.09606131
68,13.5,Epithelial_cells,1.05380596,1.74501465,1.06676098
68,13.5,Granule_neurons,0.90823004,1.65824177,1.47880839
68,13.5,Excitatory_neurons,0.16832959,1.17573253,1.05161216
68,13.5,Postmitotic_premature_neurons,0.29190905,1.07850605,1.07904366
68,13.5,Intermediate_Mesoderm,1.12386462,1.53699432,1.78278663
68,13.5,Jaw_and_tooth_progenitors,0.89450371,1.35333270,0.99990788
68,13.5,Chondroctye_progenitors,1.16729566,0.77506995,0.54029040
68,13.5,Chondrocytes_&_osteoblasts,1.34997465,1.38761979,0.92384430
68,13.5,Sensory_neurons,1.36828028,1.58269322,1.12784608
68,13.5,Inhibitory_neurons,0.23887657,1.15745123,1.34777326
68,13.5,Excitatory_neurons,0.53183307,1.61614407,0.10981238
68,13.5,Chondrocytes_&_osteoblasts,1.44630436,1.15340908,0.98955300
68,13.5,Isthmic_organizer_cells,1.69502553,1.30360750,1.10559901
68,13.5,Epithelial_cells,1.12873746,1.22774280,0.67873312
68,13.5,Radial_glia,1.89265598,0.64478257,0.70240444
68,13.5,Inhibitory_neurons,0.23390240,1.12311570,1.29343582
68,13.5,Isthmic_organizer_cells,1.67195383,1.52780728,1.39259781
68,13.5,Isthmic_organizer_cells,1.66113615,1.43149939,1.33246014
68,13.5,Inhibitory_neuron_progenitors,0.37154175,1.03982442,1.42082368
68,13.5,Connective_tissue_progenitors,1.11486519,1.51212343,1.09215120
68,13.5,Connective_tissue_progenitors,1.23134624,1.52207515,1.10113776
68,13.5,Chondroctye_progenitors,1.17005675,0.79747960,0.58555946
68,13.5,Premature_oligodendrocyte,1.52688040,1.70761453,1.86282973
68,13.5,Epithelial_cells,1.04658988,1.75939868,1.06777404
68,13.5,Postmitotic_premature_neurons,0.24152001,1.04392916,1.23018502
68,13.5,Connective_tissue_progenitors,1.20346249,1.57218979,1.23388869
68,13.5,Connective_tissue_progenitors,1.32994093,1.57834900,1.14306793
68,13.5,Epithelial_cells,0.87775002,1.06537892,1.23358869
68,13.5,Epithelial_cells,0.89263800,1.07237988,1.18049444
68,13.5,Neural_progenitor_cells,0.79147416,0.63541673,0.83242297
68,13.5,Excitatory_neurons,0.52979455,1.61209733,0.11217199
68,13.5,Chondrocytes_&_osteoblasts,1.43909671,1.28664102,0.94209048
68,13.5,Inhibitory_interneurons,0.61697050,1.27555583,1.58141314
68,13.5,Connective_tissue_progenitors,1.29901272,1.61513525,1.18853297
68,13.5,Premature_oligodendrocyte,1.56320820,1.72446463,1.85084131
68,13.5,White_blood_cells,1.05290183,1.46162469,1.36906885
68,13.5,Excitatory_neurons,0.15539902,1.23721478,1.17052820
68,13.5,Definitive_erythroid_lineage,1.25532323,2.31565375,1.97927435
68,13.5,Postmitotic_premature_neurons,0.42462215,1.29998773,0.93756577
68,13.5,Definitive_erythroid_lineage,1.24104414,2.34812739,1.83194135
68,13.5,Connective_tissue_progenitors,1.28822548,1.59169524,1.20830323
68,13.5,Myocytes,0.42945996,0.28021301,1.19692890
68,13.5,Excitatory_neurons,0.28656784,1.26107783,1.26575843
68,13.5,Connective_tissue_progenitors,1.43983108,1.29651330,1.04787038
68,13.5,Excitatory_neurons,0.14903539,1.23864748,1.22586043
68,13.5,Epithelial_cells,1.28400756,0.51454422,0.76118189
68,13.5,Connective_tissue_progenitors,1.30566124,1.58823083,1.27091346
68,13.5,Epithelial_cells,1.01143269,1.07635730,1.69769436
68,13.5,Connective_tissue_progenitors,1.45694540,1.09416009,0.95134971
68,13.5,Myocytes,0.49238911,0.40758642,1.23340819
68,13.5,Premature_oligodendrocyte,1.55480649,1.55500872,1.84488487
68,13.5,Inhibitory_neurons,0.21385253,1.17846990,1.30960953
68,13.5,Epithelial_cells,0.87763214,1.11325131,0.77171288
68,13.5,Chondrocytes_&_osteoblasts,1.32957458,1.35732062,0.98627051
68,13.5,White_blood_cells,1.25901439,0.94300289,1.82608179
68,13.5,Excitatory_neurons,0.28532863,1.26416865,1.11048516
68,13.5,Chondroctye_progenitors,1.16515198,0.76880549,0.61147192
68,13.5,Chondrocytes_&_osteoblasts,1.55003904,1.11508767,0.96740067
68,13.5,Excitatory_neurons,0.09587956,1.15586016,0.98786159
68,13.5,Connective_tissue_progenitors,1.16586818,1.66267955,1.20089309
68,13.5,Connective_tissue_progenitors,1.29466813,1.50941559,1.11532053
68,13.5,Connective_tissue_progenitors,1.30690608,1.40038766,1.14564126
68,13.5,Notochord_cells,1.31991037,1.30886204,0.62948544
68,13.5,White_blood_cells,1.35511307,1.21286788,1.75957547
68,13.5,Myocytes,0.46867136,0.26302064,1.19933470
68,13.5,White_blood_cells,1.18164846,0.93072533,1.61657167
68,13.5,Connective_tissue_progenitors,1.13885680,1.56709019,1.24867323
68,13.5,Excitatory_neurons,0.10782602,1.07358856,0.88156535
68,13.5,Connective_tissue_progenitors,1.22705559,1.66507354,1.24102261
68,13.5,White_blood_cells,1.20131565,0.95833980,1.60180390
68,13.5,Postmitotic_premature_neurons,0.47704101,1.23769961,0.92534659
68,13.5,White_blood_cells,1.04590216,1.46732062,1.35878244
68,13.5,Connective_tissue_progenitors,1.35612649,1.50035973,1.22016751
68,13.5,Inhibitory_neurons,0.19771724,0.85681520,1.29554786
68,13.5,Connective_tissue_progenitors,1.35603037,1.50343921,0.95785152
68,13.5,Definitive_erythroid_lineage,1.25411020,2.29367247,1.79500416
68,13.5,Postmitotic_premature_neurons,0.42915387,1.26174203,1.12179252
68,13.5,Neural_progenitor_cells,0.77285442,0.84645661,0.85583558
68,13.5,Excitatory_neurons,0.12243218,1.14002869,0.87594926
68,13.5,Chondrocytes_&_osteoblasts,1.37007819,1.46177490,0.93891977
68,13.5,Definitive_erythroid_lineage,1.19603931,2.23168341,1.66987396
68,13.5,Excitatory_neurons,0.16078312,1.15513552,1.09074226
68,13.5,Connective_tissue_progenitors,1.27161399,1.65193224,1.22443330
68,13.5,Excitatory_neurons,0.14858536,1.13823416,1.13519488
68,13.5,Chondrocytes_&_osteoblasts,1.50540679,1.26064955,0.97003762
68,13.5,Inhibitory_neurons,0.16996756,1.03822851,1.29360222
68,13.5,Epithelial_cells,1.25270341,0.84149097,1.39114929
68,13.5,Connective_tissue_progenitors,1.24746134,1.51601994,1.14594590
68,13.5,Connective_tissue_progenitors,1.35107654,1.56542167,1.10749602
68,13.5,Oligodendrocyte_Progenitors,1.51568334,1.37787720,1.68166460
68,13.5,Excitatory_neurons,0.13424360,1.16541737,1.15633000
68,13.5,Schwann_cell_precursor,2.45862690,2.16875280,1.74682313
68,13.5,Chondrocytes_&_osteoblasts,1.53473009,1.22119444,1.01226912
68,13.5,Endothelial_cells,1.00435540,1.49602261,0.87545846
68,13.5,Epithelial_cells,0.85164160,1.15337907,0.69432183
68,13.5,Connective_tissue_progenitors,1.24263117,1.50248385,1.16471825
68,13.5,Excitatory_neurons,0.21644010,1.26723603,1.16873469
68,13.5,Connective_tissue_progenitors,1.27231655,1.58528907,1.12622146
68,13.5,Postmitotic_premature_neurons,0.65410918,1.52831604,1.28402483
68,13.5,Osteoblasts,0.94359983,1.03528113,1.40310160
68,13.5,Inhibitory_neurons,0.14980967,1.17985219,1.29452333
68,13.5,Inhibitory_neurons,0.13023989,1.05748132,1.33315840
68,13.5,Definitive_erythroid_lineage,1.13451554,2.31545716,1.83759191
68,13.5,Connective_tissue_progenitors,1.24533908,1.49732807,1.16928038
68,13.5,Excitatory_neurons,0.32324879,1.28265399,1.17783484
68,13.5,Definitive_erythroid_lineage,1.50297795,2.29313065,2.14139172
68,13.5,Endothelial_cells,1.18910325,1.34007163,1.26243363
68,13.5,Intermediate_Mesoderm,1.25449856,1.58090496,1.66451067
68,13.5,Hepatocytes,2.26459488,3.04674889,2.46870944
68,13.5,Definitive_erythroid_lineage,1.46104166,2.36770229,2.01764149
68,13.5,Connective_tissue_progenitors,1.31621717,1.65479407,1.14279071
68,13.5,Premature_oligodendrocyte,1.51104716,1.64741676,1.88477650
68,13.5,Chondroctye_progenitors,1.16885087,0.78316310,0.55650297
68,13.5,Inhibitory_neurons,0.48010816,1.27102982,1.53084361
68,13.5,Jaw_and_tooth_progenitors,1.01599253,1.39293903,1.02236616
68,13.5,Connective_tissue_progenitors,1.22007010,1.45991969,1.57218383
68,13.5,Excitatory_neurons,0.11959777,1.18548607,1.04215347
68,13.5,Inhibitory_neurons,0.06212329,0.95574523,1.39312342
68,13.5,Intermediate_Mesoderm,1.32974371,1.54150827,1.95220045
68,13.5,Excitatory_neurons,0.21211791,1.27207414,1.14366536
68,13.5,Schwann_cell_precursor,2.51073161,2.11178953,1.75905140
68,13.5,Inhibitory_neurons,0.00761904,0.80731228,1.44322138
68,13.5,Premature_oligodendrocyte,1.52125341,1.68784571,1.84661546
68,13.5,Ependymal_cell,1.56365385,2.01130726,0.75719702
68,13.5,Radial_glia,1.60698378,0.73564910,1.08214403
68,13.5,Megakaryocytes,1.51146556,1.83948621,0.08231269
68,13.5,Melanocytes,0.46606166,1.45555814,0.87539898
68,13.5,Inhibitory_neuron_progenitors,0.38521582,0.62611720,1.12853815
68,13.5,Excitatory_neurons,0.44194992,1.64940853,1.39346341
68,13.5,Endothelial_cells,1.81397322,1.43701735,0.78535222
68,13.5,Hepatocytes,2.38521757,2.85208711,2.29304108
68,13.5,Connective_tissue_progenitors,1.22761458,1.66869380,1.19758818
68,13.5,Intermediate_Mesoderm,1.15702616,1.22207329,1.87439703
68,13.5,Jaw_and_tooth_progenitors,1.11655924,1.07781464,0.91187394
68,13.5,Premature_oligodendrocyte,1.53882400,1.57252987,1.87781316
68,13.5,Myocytes,0.21078101,0.38656124,0.97014998
68,13.5,Excitatory_neurons,0.41823810,1.36955712,1.04786946
68,13.5,Connective_tissue_progenitors,1.29469662,1.48064573,1.16383940
68,13.5,Epithelial_cells,1.01865714,1.16087608,0.87200252
68,13.5,Excitatory_neurons,0.37368388,1.42423154,1.25453926
68,13.5,Inhibitory_neuron_progenitors,0.49110017,0.89429478,1.47310419
68,13.5,Epithelial_cells,1.18493568,1.38487644,0.82928577
68,13.5,Myocytes,0.20320544,0.39183465,0.96875005
68,13.5,Hepatocytes,2.11209382,2.84241825,2.37000715
68,13.5,Chondrocytes_&_osteoblasts,1.45805330,1.13639879,0.95367945
68,13.5,Jaw_and_tooth_progenitors,1.41794703,1.18536330,1.18272303
68,13.5,Inhibitory_neuron_progenitors,0.12930705,0.74494860,1.33477939
68,13.5,Premature_oligodendrocyte,1.51248638,1.62872208,1.85840305
68,13.5,Chondroctye_progenitors,1.28288698,1.65603272,1.56347759
68,13.5,Connective_tissue_progenitors,1.28577376,1.64851099,1.21246202
68,13.5,Inhibitory_neurons,0.30390045,1.07106918,1.39170740
68,13.5,Schwann_cell_precursor,2.52276321,2.12035493,1.81262742
68,13.5,Connective_tissue_progenitors,1.17951581,1.58907886,1.09495183
68,13.5,Inhibitory_neurons,0.05719350,0.94241148,1.39931279
68,13.5,Oligodendrocyte_Progenitors,1.67234849,0.84416496,1.06882696
68,13.5,Epithelial_cells,1.10073334,0.86134710,0.27928017
68,13.5,Connective_tissue_progenitors,1.23504582,0.96275548,0.74222453
68,13.5,Connective_tissue_progenitors,1.29601173,1.46114857,1.23994885
68,13.5,Excitatory_neurons,0.32033442,1.33063068,0.98400580
68,13.5,Connective_tissue_progenitors,1.36512387,1.46701203,0.96964941
68,13.5,Jaw_and_tooth_progenitors,0.90632698,1.33835156,1.03496106
68,13.5,Osteoblasts,0.95922719,1.20350119,1.00342884
68,13.5,Connective_tissue_progenitors,1.26846405,1.66703183,1.15778932
68,13.5,Osteoblasts,0.99590961,1.13365411,1.01745139
68,13.5,Granule_neurons,0.47339123,1.72670361,1.43789253
68,13.5,Epithelial_cells,1.05023077,1.12810946,1.55944170
68,13.5,Postmitotic_premature_neurons,0.64708407,1.17759128,0.87460516
68,13.5,Isthmic_organizer_cells,1.79963602,1.13227700,0.87181532
68,13.5,White_blood_cells,1.37721253,1.42979712,1.64361752
68,13.5,Lens,0.62545177,0.18747652,0.55237948
68,13.5,Connective_tissue_progenitors,1.36611850,1.34271850,1.07396990
68,13.5,Connective_tissue_progenitors,1.33420318,1.50173682,1.08463760
68,13.5,Excitatory_neurons,0.08515953,1.07051851,0.85118480
68,13.5,Isthmic_organizer_cells,1.73955441,1.62235187,1.30433479
68,13.5,Limb_mesenchyme,0.74686345,1.34465327,1.07260840
68,13.5,Connective_tissue_progenitors,1.19224048,1.58974184,1.17630595
68,13.5,Intermediate_Mesoderm,1.20900320,1.45230037,1.56073869
68,13.5,Granule_neurons,0.73192326,1.69782125,1.45068935
68,13.5,Connective_tissue_progenitors,1.43798345,1.26384418,1.02772944
68,13.5,Connective_tissue_progenitors,1.17922782,1.49614654,1.24791803
68,13.5,Connective_tissue_progenitors,1.23510733,1.69343377,1.18677011
68,13.5,Myocytes,0.45617848,0.25748934,1.16353586
68,13.5,Postmitotic_premature_neurons,0.54452283,1.53318862,1.29477580
68,13.5,Myocytes,0.45742834,0.24207407,1.10749421
68,13.5,Ependymal_cell,1.76418218,1.74922365,1.34897783
68,13.5,Premature_oligodendrocyte,1.52578519,1.59926441,1.89418977
68,13.5,Excitatory_neurons,0.14392780,1.22107062,1.18450579
68,13.5,Connective_tissue_progenitors,1.27715552,1.65238121,1.14813005
68,13.5,Jaw_and_tooth_progenitors,1.05324302,1.12282364,0.90967815
68,13.5,Postmitotic_premature_neurons,0.47005955,1.28196231,0.92677170
68,13.5,Excitatory_neurons,0.13930109,1.23048565,1.22118400
68,13.5,Neural_progenitor_cells,1.10715248,0.73650393,0.82211091
68,13.5,Oligodendrocyte_Progenitors,1.69503819,0.93768349,0.92728565
68,13.5,Connective_tissue_progenitors,1.35916047,1.51795322,0.97013752
68,13.5,Epithelial_cells,0.87186714,1.05938279,1.09620859
68,13.5,Connective_tissue_progenitors,1.44898889,1.16640620,0.97577524
68,13.5,Stromal_cells,0.90605650,0.85436015,1.53796248
68,13.5,Endothelial_cells,0.03582664,1.33381891,1.28315492
68,13.5,Connective_tissue_progenitors,1.36445184,1.50222800,0.95795311
68,13.5,Premature_oligodendrocyte,1.51059983,1.49838186,1.87957634
68,13.5,Excitatory_neurons,0.31839499,1.30905885,1.07148204
68,13.5,Connective_tissue_progenitors,1.35612703,1.57217492,0.99133760
68,13.5,Connective_tissue_progenitors,1.20932690,1.61126905,1.10983788
68,13.5,Sensory_neurons,1.23385744,1.35629275,1.59277464
68,13.5,Inhibitory_neurons,0.08090631,0.92142890,1.38528458
68,13.5,Megakaryocytes,1.49338843,1.46297219,1.64497669
68,13.5,Connective_tissue_progenitors,1.25212528,1.66730033,1.19100215
68,13.5,Postmitotic_premature_neurons,0.52009924,1.25447688,0.90930851
68,13.5,Connective_tissue_progenitors,1.09617464,1.54838109,1.13916602
68,13.5,Chondrocytes_&_osteoblasts,0.81907828,1.34165182,1.00747962
68,13.5,Intermediate_Mesoderm,1.18922925,1.22601021,1.94798707
68,13.5,Definitive_erythroid_lineage,1.51708648,2.23832261,2.18403526
68,13.5,Epithelial_cells,0.93937102,1.01768894,1.19303476
68,13.5,Inhibitory_neurons,0.04316675,0.79517694,1.41424177
68,13.5,Osteoblasts,1.48320061,1.22927122,1.00219699
68,13.5,Connective_tissue_progenitors,1.42874144,1.00573851,0.91371288
68,13.5,Epithelial_cells,0.89871924,1.10783456,1.94000233
68,13.5,Radial_glia,1.63378591,0.84130620,1.09226368
68,13.5,Neural_progenitor_cells,1.06484752,1.14557237,0.97167933
68,13.5,Radial_glia,1.63558944,0.79578689,1.08088737
68,13.5,Intermediate_Mesoderm,1.06657139,1.49035728,1.82294315
68,13.5,Chondroctye_progenitors,1.28941853,1.67042688,1.60051791
68,13.5,Chondrocytes_&_osteoblasts,1.47349025,1.25471134,1.09333857
68,13.5,Chondrocytes_&_osteoblasts,1.49622789,1.25281956,1.11045718
68,13.5,Chondroctye_progenitors,1.18286315,0.82813554,0.64794734
68,13.5,Connective_tissue_progenitors,1.29912834,1.58042858,1.18175563
68,13.5,Connective_tissue_progenitors,1.15290645,1.56558481,1.12651562
68,13.5,Radial_glia,1.66602509,0.84021255,1.07215048
68,13.5,Granule_neurons,0.88276570,1.63892292,1.46044262
68,13.5,Connective_tissue_progenitors,1.01299011,1.11094100,0.99536740
68,13.5,Epithelial_cells,1.00848966,1.07278942,1.67771248
68,13.5,Inhibitory_neurons,0.04557241,0.92382728,1.40924528
68,13.5,Excitatory_neurons,0.16420786,1.26226580,1.21896298
68,13.5,Epithelial_cells,1.17159873,0.72146463,0.78269038
68,13.5,Excitatory_neurons,0.31914438,1.40414927,1.26835375
68,13.5,Connective_tissue_progenitors,1.20854941,1.68084024,1.17490624
68,13.5,Inhibitory_neurons,0.38851199,1.19526654,1.45271589
68,13.5,Radial_glia,1.67980668,0.68538262,1.04603917
68,13.5,Inhibitory_neuron_progenitors,0.20935272,0.66305789,1.27905760
68,13.5,Connective_tissue_progenitors,1.18470060,1.67598716,1.21130392
68,13.5,Schwann_cell_precursor,2.62737289,3.01619674,1.79231198
68,13.5,Jaw_and_tooth_progenitors,1.31446474,1.03341946,1.26173504
68,13.5,Radial_glia,1.68734539,0.82517278,0.99391351
68,13.5,Connective_tissue_progenitors,1.27373709,1.46362910,1.19159041
68,13.5,Premature_oligodendrocyte,1.52951102,1.43390623,1.82177872
68,13.5,Myocytes,0.44051768,0.27155183,1.17697673
68,13.5,Hepatocytes,2.00437771,3.00350273,2.16667420
68,13.5,Connective_tissue_progenitors,1.21389762,1.57974980,1.14350393
68,13.5,Definitive_erythroid_lineage,1.49054681,2.28842137,2.17065504
68,13.5,Excitatory_neurons,0.12268777,1.20456237,1.16639603
68,13.5,Inhibitory_interneurons,1.43321709,1.35617158,1.61133329
68,13.5,Connective_tissue_progenitors,1.33046409,1.61290072,1.11118587
68,13.5,Inhibitory_neuron_progenitors,0.50420905,0.92550736,1.50468031
68,13.5,Postmitotic_premature_neurons,0.46581446,1.28793794,0.90759960
68,13.5,Inhibitory_neurons,0.26487337,1.13782063,1.36593279
68,13.5,Chondroctye_progenitors,1.29430847,1.68868049,1.60549356
68,13.5,Connective_tissue_progenitors,1.00357709,1.12664203,0.98090889
68,13.5,Intermediate_Mesoderm,1.06072945,1.54854065,1.82406417
68,13.5,Inhibitory_neurons,0.11584276,0.93275541,1.36469808
68,13.5,Epithelial_cells,1.15969249,1.41740700,0.85444482
68,13.5,Chondrocytes_&_osteoblasts,1.23999649,1.57313441,1.08733797
68,13.5,Intermediate_Mesoderm,1.20926503,1.55539992,1.75648377
68,13.5,Excitatory_neurons,0.19768632,1.23636282,1.15721251
68,13.5,Chondrocytes_&_osteoblasts,1.48677279,1.08350350,0.99048063
68,13.5,Connective_tissue_progenitors,1.01004583,1.09698202,1.00101210
68,13.5,Definitive_erythroid_lineage,1.47438768,2.30051153,2.20332984
68,13.5,Excitatory_neurons,0.25104572,1.34666525,1.25529998
68,13.5,Inhibitory_neuron_progenitors,0.30422327,0.62305064,1.19876001
68,13.5,Stromal_cells,1.20166713,0.94525750,1.18343146
68,13.5,Excitatory_neurons,0.29256451,1.29659038,1.22679532
68,13.5,Connective_tissue_progenitors,1.25782639,1.43829131,1.15668681
68,13.5,Inhibitory_neurons,0.03292201,0.86269709,1.42234829
68,13.5,Oligodendrocyte_Progenitors,1.51923978,1.33588780,1.62325312
68,13.5,Osteoblasts,1.44854298,1.28494389,1.09831879
68,13.5,Excitatory_neurons,0.24244677,1.12661419,1.25261829
68,13.5,Endothelial_cells,1.18424133,1.27197090,1.30757074
68,13.5,Chondrocytes_&_osteoblasts,1.37647103,1.37775130,0.91092577
68,13.5,Chondroctye_progenitors,1.22656379,0.93725399,0.73192818
68,13.5,Inhibitory_neurons,0.34924149,1.04767103,1.37135095
68,13.5,Myocytes,0.29450348,0.34448135,1.03500044
68,13.5,Radial_glia,1.67253728,0.81343133,1.05078536
68,13.5,Radial_glia,1.74843508,1.31410331,1.11716249
68,13.5,Intermediate_Mesoderm,1.16569927,1.25313857,1.96851838
68,13.5,Chondrocytes_&_osteoblasts,1.47340457,1.35324366,0.96732079
68,13.5,Connective_tissue_progenitors,0.77905835,1.30662728,1.05777622
68,13.5,Inhibitory_interneurons,0.65533542,1.31319552,1.66139627
68,13.5,Jaw_and_tooth_progenitors,0.99431368,0.87171076,1.08603235
68,13.5,Hepatocytes,1.88120929,2.71571302,2.35397054
