Embryo,Stage,mtX,mtY,mtZ
4,10.5,Early_mesenchyme,1.40307476,1.05715442,1.19509354
4,10.5,Chondrocytes_&_osteoblasts,NA,NA,NA
4,10.5,Endothelial_cells,1.48515561,1.10985867,1.11998344
4,10.5,Neural_progenitor_cells,0.93847052,1.23217763,1.03406055
4,10.5,Chondroctye_progenitors,1.20580626,0.86327064,0.81729963
4,10.5,Stromal_cells,0.95390875,0.84975273,1.48456852
4,10.5,Neural_progenitor_cells,0.90365249,0.66832590,0.64077004
4,10.5,Neural_Tube,1.61805898,0.82424262,0.76402444
4,10.5,Isthmic_organizer_cells,1.52670099,1.76385414,1.28715413
4,10.5,Limb_mesenchyme,0.73790764,1.25061294,1.22230028
4,10.5,Early_mesenchyme,NA,NA,NA
4,10.5,Jaw_and_tooth_progenitors,1.01197378,0.87981782,1.00041789
4,10.5,Epithelial_cells,NA,NA,NA
4,10.5,Endothelial_cells,NA,NA,NA
4,10.5,Cholinergic_neurons,0.55270955,1.07180666,0.02273620
4,10.5,Jaw_and_tooth_progenitors,1.04357483,0.92691113,1.06271689
4,10.5,Jaw_and_tooth_progenitors,1.02790640,0.87116631,1.01229872
4,10.5,Early_mesenchyme,1.00261032,0.88246318,1.07922436
4,10.5,Neural_progenitor_cells,0.79087002,0.81722200,0.83362051
4,10.5,Chondroctye_progenitors,1.21339601,0.80562424,0.84375384
4,10.5,Limb_mesenchyme,1.45642053,1.00630170,1.23943652
4,10.5,Jaw_and_tooth_progenitors,NA,NA,NA
4,10.5,Primitive_erythroid_lineage,2.60074479,1.44295088,1.60222672
4,10.5,Isthmic_organizer_cells,1.84687571,0.88844674,0.66075795
4,10.5,Sensory_neurons,1.18296733,0.60143428,1.03255658
4,10.5,Inhibitory_neuron_progenitors,0.35001379,0.78074187,1.25958506
4,10.5,Endothelial_cells,0.94103346,1.39000007,0.57021282
4,10.5,Epithelial_cells,NA,NA,NA
4,10.5,Oligodendrocyte_Progenitors,1.02898898,1.53820967,1.43552331
4,10.5,Early_mesenchyme,0.70773068,0.68003668,1.22490900
4,10.5,Melanocytes,NA,NA,NA
4,10.5,Chondrocytes_&_osteoblasts,1.50915836,0.88243923,1.03309363
4,10.5,Myocytes,0.16996454,1.44950338,1.18334819
4,10.5,Early_mesenchyme,1.33178932,0.91778968,1.27649571
4,10.5,Stromal_cells,1.47449654,0.88113704,1.09801858
4,10.5,Epithelial_cells,1.97219262,1.22460805,1.19261362
4,10.5,Neural_Tube,1.62787541,0.59353219,0.69166802
4,10.5,Oligodendrocyte_Progenitors,1.57832160,1.33115086,1.36678555
4,10.5,Neural_progenitor_cells,0.91354320,1.23517897,1.03746912
4,10.5,Jaw_and_tooth_progenitors,1.05464644,0.87904295,1.07860501
4,10.5,Sensory_neurons,1.23407921,0.86988098,0.94265777
4,10.5,Neural_Tube,1.63243935,0.84821602,0.74560648
4,10.5,Primitive_erythroid_lineage,2.39388529,1.43447274,1.75020766
4,10.5,Endothelial_cells,1.43769536,1.37520117,1.19824681
4,10.5,Epithelial_cells,1.13238466,0.11202303,1.25269848
4,10.5,Neural_progenitor_cells,1.90732999,0.69036874,0.54065706
4,10.5,Oligodendrocyte_Progenitors,1.62161354,1.35009462,1.24359089
4,10.5,Cholinergic_neurons,0.50884022,1.10352302,0.01850408
4,10.5,Oligodendrocyte_Progenitors,1.56054166,1.44667350,1.65650187
4,10.5,Isthmic_organizer_cells,1.74935930,1.23070567,1.03571978
4,10.5,Radial_glia,1.66787190,0.60810200,0.59920305
4,10.5,Radial_glia,1.67127702,0.55688216,0.60394693
4,10.5,Neural_progenitor_cells,1.30163218,0.75302116,0.79914055
4,10.5,Epithelial_cells,1.98924302,1.19291200,1.15157958
4,10.5,Radial_glia,1.86811326,0.77487363,0.59655305
4,10.5,Myocytes,NA,NA,NA
4,10.5,Oligodendrocyte_Progenitors,1.58329590,1.37109526,1.41029862
4,10.5,Intermediate_Mesoderm,1.14925326,1.23919776,1.45662558
4,10.5,Sensory_neurons,NA,NA,NA
4,10.5,Neural_Tube,1.47967278,0.59346514,0.67947175
4,10.5,Chondrocytes_&_osteoblasts,0.70479330,0.70158021,1.23605508
4,10.5,Chondrocytes_&_osteoblasts,1.01395074,1.21853798,1.24690344
4,10.5,Chondrocytes_&_osteoblasts,0.72253581,0.70936090,1.24941597
4,10.5,Intermediate_Mesoderm,1.12888775,1.20561065,1.81040008
4,10.5,Oligodendrocyte_Progenitors,1.54053290,1.36323099,1.54830063
4,10.5,Postmitotic_premature_neurons,0.53755117,0.86093328,0.90485430
4,10.5,Postmitotic_premature_neurons,0.54249586,1.25030755,0.84670335
4,10.5,Early_mesenchyme,1.52059858,0.86190356,1.02761808
4,10.5,Intermediate_Mesoderm,1.30426612,1.05711641,1.30727379
4,10.5,Oligodendrocyte_Progenitors,1.72349001,1.43614977,1.41611059
4,10.5,Oligodendrocyte_Progenitors,1.55582252,1.34719617,1.36358200
4,10.5,Early_mesenchyme,0.68640658,1.24791225,1.17364067
4,10.5,Definitive_erythroid_lineage,NA,NA,NA
4,10.5,Intermediate_Mesoderm,1.25450568,1.36737335,1.82314371
4,10.5,Hepatocytes,1.84025026,2.48587434,2.79742508
4,10.5,Premature_oligodendrocyte,1.56080784,1.61183498,1.76548292
4,10.5,Cholinergic_neurons,0.69839681,0.97939237,0.10956871
4,10.5,Oligodendrocyte_Progenitors,1.59112233,1.34691848,1.56634087
4,10.5,Premature_oligodendrocyte,1.53362025,1.66650188,1.75982814
4,10.5,Neural_Tube,1.61333034,1.23022155,1.10513736
4,10.5,Chondroctye_progenitors,1.22370896,0.83050385,0.84750687
4,10.5,Epithelial_cells,2.04911792,1.25811032,1.04068721
4,10.5,Jaw_and_tooth_progenitors,1.47230117,0.86148532,1.06324609
4,10.5,Oligodendrocyte_Progenitors,1.53751045,1.34449729,1.50314062
4,10.5,Epithelial_cells,1.07554421,1.29479852,0.86170728
4,10.5,Intermediate_Mesoderm,NA,NA,NA
4,10.5,Intermediate_Mesoderm,1.06626446,1.26928794,1.56004779
4,10.5,Limb_mesenchyme,NA,NA,NA
4,10.5,Ependymal_cell,1.72603083,1.72774777,1.40427340
4,10.5,Connective_tissue_progenitors,1.35682881,1.07985544,1.32165140
4,10.5,Intermediate_Mesoderm,1.05932541,1.37838749,1.86223432
4,10.5,Inhibitory_neuron_progenitors,NA,NA,NA
4,10.5,Intermediate_Mesoderm,1.28042506,1.46120211,1.89324549
4,10.5,Isthmic_organizer_cells,1.73493938,1.18737307,1.02878064
4,10.5,Early_mesenchyme,1.46474285,0.88576944,1.01677282
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Sensory_neurons,1.11277269,0.51076477,1.16103748
4,10.5,Primitive_erythroid_lineage,2.35247118,1.41613623,1.76142037
4,10.5,Early_mesenchyme,0.71081865,0.69636148,1.24862044
4,10.5,Limb_mesenchyme,0.81455010,1.30630183,1.16171111
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Neural_progenitor_cells,0.74267927,1.29233532,1.09130673
4,10.5,Oligodendrocyte_Progenitors,1.54068233,1.57520817,1.67860248
4,10.5,Primitive_erythroid_lineage,2.54317893,1.56164154,1.67578981
4,10.5,Inhibitory_neuron_progenitors,NA,NA,NA
4,10.5,Jaw_and_tooth_progenitors,NA,NA,NA
4,10.5,Intermediate_Mesoderm,NA,NA,NA
4,10.5,Isthmic_organizer_cells,1.78420864,1.21597959,0.94290846
4,10.5,Jaw_and_tooth_progenitors,1.02297759,0.87190871,0.97137309
4,10.5,Chondroctye_progenitors,1.21867521,0.81200288,0.83058692
4,10.5,Radial_glia,NA,NA,NA
4,10.5,Oligodendrocyte_Progenitors,1.55842930,1.44693682,1.67399421
4,10.5,Neural_progenitor_cells,1.02610581,0.75841144,0.81231225
4,10.5,Radial_glia,1.73789801,0.63489053,0.66484734
4,10.5,Primitive_erythroid_lineage,2.64836849,1.56564952,1.65411972
4,10.5,Notochord_cells,NA,NA,NA
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Postmitotic_premature_neurons,0.48568490,0.84717862,0.87163387
4,10.5,Early_mesenchyme,1.00448502,1.20633678,1.30492280
4,10.5,Notochord_cells,NA,NA,NA
4,10.5,Chondrocytes_&_osteoblasts,1.55356390,0.95797125,1.05215711
4,10.5,Early_mesenchyme,1.48751458,0.84191046,1.04501851
4,10.5,Chondrocytes_&_osteoblasts,1.56685133,1.08270285,1.11116093
4,10.5,Early_mesenchyme,NA,NA,NA
4,10.5,Epithelial_cells,1.09277980,0.85691358,0.31575809
4,10.5,Early_mesenchyme,1.21689674,1.00638192,1.30205036
4,10.5,Intermediate_Mesoderm,1.33655881,1.21985275,1.77170614
4,10.5,Melanocytes,0.91623426,0.12585846,1.37201462
4,10.5,Radial_glia,1.48020488,0.87304657,0.89475370
4,10.5,Intermediate_Mesoderm,NA,NA,NA
4,10.5,Notochord_cells,NA,NA,NA
4,10.5,Intermediate_Mesoderm,NA,NA,NA
4,10.5,Oligodendrocyte_Progenitors,1.56938918,1.34275457,1.43128790
4,10.5,Isthmic_organizer_cells,1.71854464,1.33989629,1.14265189
4,10.5,Early_mesenchyme,1.13795197,1.19347283,1.50257841
4,10.5,Inhibitory_interneurons,NA,NA,NA
4,10.5,Neural_progenitor_cells,0.93627481,0.62666780,0.81638944
4,10.5,Primitive_erythroid_lineage,2.49547517,1.65578638,1.76315165
4,10.5,Oligodendrocyte_Progenitors,1.54940792,1.48842780,1.45649108
4,10.5,Oligodendrocyte_Progenitors,1.57944714,1.39870851,1.43480633
4,10.5,Notochord_cells,1.37952370,1.03057475,0.87369129
4,10.5,Early_mesenchyme,1.42231134,1.00241763,1.24545222
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Intermediate_Mesoderm,1.06561716,1.16582393,1.92438472
4,10.5,Inhibitory_neuron_progenitors,0.48718176,0.62892556,1.08471279
4,10.5,Myocytes,NA,NA,NA
4,10.5,Radial_glia,1.61756636,0.59852381,0.74225748
4,10.5,Cardiac_muscle_lineages,1.43685696,1.35466715,2.14206127
4,10.5,Epithelial_cells,1.06721000,1.29135865,0.86179999
4,10.5,Inhibitory_neurons,0.34606837,0.84910780,1.24069422
4,10.5,Notochord_cells,1.53238969,1.27587362,1.04308170
4,10.5,Radial_glia,1.85379385,0.73226186,0.64190962
4,10.5,Intermediate_Mesoderm,1.16246397,1.47375576,1.79032912
4,10.5,Hepatocytes,2.29306559,2.87893026,3.06929809
4,10.5,Chondroctye_progenitors,1.23643250,0.82310435,0.85682713
4,10.5,Early_mesenchyme,1.01325509,1.17510357,1.49113081
4,10.5,Early_mesenchyme,0.80920331,1.19573699,1.28552859
4,10.5,Early_mesenchyme,1.02101077,0.82311731,1.02785093
4,10.5,Intermediate_Mesoderm,1.02761095,1.43525996,1.85012856
4,10.5,Neural_progenitor_cells,NA,NA,NA
4,10.5,Neural_progenitor_cells,1.36992757,0.83014034,0.73483635
4,10.5,Postmitotic_premature_neurons,0.39772896,0.91222547,0.98053625
4,10.5,Neural_Tube,1.63028816,1.20468067,0.97134283
4,10.5,Early_mesenchyme,NA,NA,NA
4,10.5,Intermediate_Mesoderm,1.08066369,1.38909740,1.38066512
4,10.5,Radial_glia,1.77827108,0.64449628,0.63086598
4,10.5,Early_mesenchyme,1.04419410,1.10721958,1.52326412
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Chondroctye_progenitors,NA,NA,NA
4,10.5,Myocytes,0.04349628,1.43629134,1.12443936
4,10.5,Radial_glia,1.76219600,0.62449919,0.56733052
4,10.5,Early_mesenchyme,NA,NA,NA
4,10.5,Radial_glia,1.67809378,0.67713580,0.69185641
4,10.5,Premature_oligodendrocyte,1.67476738,1.65745054,1.41789988
4,10.5,Radial_glia,1.94211931,0.71536363,0.55568407
4,10.5,Chondrocytes_&_osteoblasts,NA,NA,NA
4,10.5,Limb_mesenchyme,0.67843632,1.26811998,1.15798841
4,10.5,Cholinergic_neurons,0.75763095,0.95107955,0.18847463
4,10.5,Neural_Tube,1.64012899,0.97242401,0.74952940
4,10.5,Neural_Tube,1.62663856,0.67166103,0.56396774
4,10.5,Intermediate_Mesoderm,1.10470233,1.36527618,1.72850317
4,10.5,Endothelial_cells,1.63455243,1.35007944,1.10939163
4,10.5,Notochord_cells,1.49785920,1.19013990,0.90321376
4,10.5,Epithelial_cells,NA,NA,NA
4,10.5,Early_mesenchyme,1.24348777,0.85640157,1.00850025
4,10.5,Isthmic_organizer_cells,NA,NA,NA
4,10.5,Intermediate_Mesoderm,1.11491624,1.34929919,1.31424613
4,10.5,Intermediate_Mesoderm,1.32489411,1.21014661,1.79980720
4,10.5,Oligodendrocyte_Progenitors,1.57207717,1.46138669,1.57772316
4,10.5,Notochord_cells,1.39131380,1.31987845,0.79702303
4,10.5,Intermediate_Mesoderm,1.17500603,1.41455932,1.44957799
4,10.5,Neural_Tube,1.53921456,0.76035593,0.81056583
4,10.5,Radial_glia,1.49140835,0.74405537,0.81093552
4,10.5,Oligodendrocyte_Progenitors,1.54482669,1.36104621,1.48529373
4,10.5,Intermediate_Mesoderm,1.18032603,1.50746347,1.76970623
4,10.5,Oligodendrocyte_Progenitors,1.53934810,1.38503675,1.40195694
4,10.5,NA,NA,NA,NA
4,10.5,Chondrocytes_&_osteoblasts,1.45725124,0.99696580,1.10376903
4,10.5,Chondroctye_progenitors,1.23466180,0.82843871,0.85792893
4,10.5,Sensory_neurons,1.19724260,0.63650136,1.12468957
4,10.5,Stromal_cells,1.11119603,0.96909608,1.32812792
4,10.5,Oligodendrocyte_Progenitors,1.53547541,1.44887005,1.59363214
4,10.5,Definitive_erythroid_lineage,NA,NA,NA
4,10.5,Radial_glia,1.67512019,0.67210299,0.71320871
4,10.5,Radial_glia,NA,NA,NA
4,10.5,Neural_Tube,1.61757561,0.65311332,0.59911973
4,10.5,Neural_Tube,NA,NA,NA
4,10.5,Early_mesenchyme,0.68980141,0.62714242,1.24655098
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Chondrocytes_&_osteoblasts,1.51233873,0.96649772,0.97655381
4,10.5,Neural_progenitor_cells,1.24142124,1.36245717,1.46991145
4,10.5,Premature_oligodendrocyte,1.50806563,1.44327633,1.74139644
4,10.5,Notochord_cells,1.33316227,1.32158054,0.61682781
4,10.5,Epithelial_cells,1.06919463,0.13971484,1.29007430
4,10.5,Chondrocytes_&_osteoblasts,1.11640260,1.22922290,1.44267922
4,10.5,Isthmic_organizer_cells,1.65370378,0.86495084,0.73166066
4,10.5,Isthmic_organizer_cells,1.66951613,1.49191832,1.50607140
4,10.5,Radial_glia,NA,NA,NA
4,10.5,Early_mesenchyme,0.97570284,1.23367479,1.29410681
4,10.5,Primitive_erythroid_lineage,2.65068572,1.62012198,1.56046997
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Radial_glia,1.72731413,0.71314961,0.63628476
4,10.5,Jaw_and_tooth_progenitors,1.01958759,0.86627140,1.13792937
4,10.5,Intermediate_Mesoderm,1.27963669,1.20792054,1.77862298
4,10.5,Radial_glia,1.75960322,0.69324086,0.56809400
4,10.5,Primitive_erythroid_lineage,2.32806171,1.42493979,1.78536275
4,10.5,Primitive_erythroid_lineage,2.68124177,1.62209461,1.62206591
4,10.5,White_blood_cells,1.09866525,0.80282911,1.63915347
4,10.5,Epithelial_cells,1.19108528,0.58475476,0.85032096
4,10.5,Early_mesenchyme,0.66856257,0.45177514,1.22192187
4,10.5,Epithelial_cells,1.11449044,1.17826297,0.98066986
4,10.5,Neural_Tube,1.53055462,0.81984938,0.78797558
4,10.5,Isthmic_organizer_cells,1.68359218,1.13384904,1.04277705
4,10.5,Cholinergic_neurons,0.65137351,1.00603248,0.06722771
4,10.5,Jaw_and_tooth_progenitors,1.33208561,0.87291816,0.98315745
4,10.5,Neural_progenitor_cells,NA,NA,NA
4,10.5,Oligodendrocyte_Progenitors,1.61646640,1.49635608,1.52643146
4,10.5,Postmitotic_premature_neurons,0.65698381,1.53208357,1.28629431
4,10.5,Limb_mesenchyme,0.74182041,1.25161708,1.20909319
4,10.5,Endothelial_cells,1.38036580,1.34330837,1.24860052
4,10.5,Notochord_cells,1.32672963,1.32270624,0.62228467
4,10.5,Isthmic_organizer_cells,1.76587664,1.35957025,1.08083132
4,10.5,Postmitotic_premature_neurons,0.39623769,0.98061548,1.00989949
4,10.5,Schwann_cell_precursor,2.69079328,2.98044103,2.49977967
4,10.5,Isthmic_organizer_cells,NA,NA,NA
4,10.5,Oligodendrocyte_Progenitors,1.64198362,1.42736027,1.45449956
4,10.5,Early_mesenchyme,0.92111293,1.20902120,1.31888092
4,10.5,Oligodendrocyte_Progenitors,1.61410636,1.24718075,1.11705989
4,10.5,Radial_glia,1.77693843,0.63930854,0.59099798
4,10.5,Jaw_and_tooth_progenitors,1.06096884,0.91576039,1.13914635
4,10.5,Cholinergic_neurons,0.52985074,1.08961353,0.02408089
4,10.5,Oligodendrocyte_Progenitors,1.57948256,1.32253325,1.36253254
4,10.5,Neural_Tube,1.64203800,0.80695006,0.74970810
4,10.5,Early_mesenchyme,1.32191310,1.05264893,1.20047169
4,10.5,Jaw_and_tooth_progenitors,1.02628842,0.84137020,1.02750756
4,10.5,Neural_progenitor_cells,1.08538810,0.81178890,0.76226088
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Neural_progenitor_cells,1.51927970,0.58318260,0.63717212
4,10.5,Oligodendrocyte_Progenitors,1.63166793,1.21742636,1.06886513
4,10.5,Neural_progenitor_cells,0.88800219,0.65755211,0.66323821
4,10.5,Notochord_cells,1.33309359,1.32018946,0.61356870
4,10.5,Limb_mesenchyme,0.65882432,1.28251178,1.13130316
4,10.5,Neural_progenitor_cells,0.98389069,1.06116146,0.91236088
4,10.5,Schwann_cell_precursor,NA,NA,NA
4,10.5,Intermediate_Mesoderm,NA,NA,NA
4,10.5,Epithelial_cells,1.00468211,1.03928510,0.87061756
4,10.5,Intermediate_Mesoderm,NA,NA,NA
4,10.5,Intermediate_Mesoderm,1.21842614,1.40423613,1.75325924
4,10.5,Early_mesenchyme,0.65770740,0.59426733,1.25455933
4,10.5,NA,NA,NA,NA
4,10.5,Chondroctye_progenitors,1.21804884,0.83577689,0.90332890
4,10.5,Epithelial_cells,1.09625158,1.06099236,1.92130813
4,10.5,Isthmic_organizer_cells,1.66797315,1.42959509,1.43379278
4,10.5,Primitive_erythroid_lineage,2.61884706,1.64836419,1.68647764
4,10.5,Radial_glia,NA,NA,NA
4,10.5,Chondrocytes_&_osteoblasts,1.09990936,1.18983813,1.41565111
4,10.5,Chondrocytes_&_osteoblasts,0.73097782,1.24699994,1.20844190
4,10.5,NA,NA,NA,NA
4,10.5,Epithelial_cells,1.06607806,1.26912007,0.91700064
4,10.5,Radial_glia,1.91486020,0.76356770,0.58590951
4,10.5,Stromal_cells,0.74264696,1.19370889,1.24750803
4,10.5,Radial_glia,NA,NA,NA
4,10.5,Radial_glia,1.66265721,0.63825697,0.61118619
4,10.5,Primitive_erythroid_lineage,2.40196277,1.45278520,1.82715654
4,10.5,Oligodendrocyte_Progenitors,1.61088227,1.45005730,1.61807823
4,10.5,Limb_mesenchyme,0.67132242,1.28130104,1.11807863
4,10.5,Primitive_erythroid_lineage,2.41654807,1.47266023,1.78836205
4,10.5,Sensory_neurons,1.38496568,0.95001215,1.00883492
4,10.5,Neural_progenitor_cells,NA,NA,NA
4,10.5,Oligodendrocyte_Progenitors,NA,NA,NA
4,10.5,Intermediate_Mesoderm,1.26079672,1.22753041,1.96949896
4,10.5,Jaw_and_tooth_progenitors,1.34678398,0.90148847,0.95619198
4,10.5,Chondrocytes_&_osteoblasts,1.33800865,1.03181207,1.27080680
4,10.5,Limb_mesenchyme,0.83295473,1.23034958,1.27722266
4,10.5,Neural_progenitor_cells,0.49857848,0.78914678,0.86769861
4,10.5,Neural_progenitor_cells,1.12617715,0.81396019,0.71152487
4,10.5,Neural_progenitor_cells,0.97988990,1.06907692,0.91395840
4,10.5,Chondroctye_progenitors,NA,NA,NA
4,10.5,Chondrocytes_&_osteoblasts,1.26211862,0.87001478,0.98501906
4,10.5,Jaw_and_tooth_progenitors,1.01926231,0.90312066,1.05491660
4,10.5,Inhibitory_neuron_progenitors,0.56110325,0.65310296,0.96191619
4,10.5,Connective_tissue_progenitors,1.04235777,0.89565971,1.18172813
4,10.5,Early_mesenchyme,0.92315748,1.20278026,1.29997548
4,10.5,NA,NA,NA,NA
4,10.5,Radial_glia,NA,NA,NA
4,10.5,NA,NA,NA,NA
4,10.5,Primitive_erythroid_lineage,2.51065505,1.47000722,1.75638487
4,10.5,Chondrocytes_&_osteoblasts,1.14653685,1.21955574,1.30195437
4,10.5,Early_mesenchyme,1.34210155,1.00612802,1.18927813
4,10.5,Primitive_erythroid_lineage,2.34453402,1.42844120,1.76037565
4,10.5,Myocytes,0.53367382,0.46381317,1.22986682
4,10.5,Intermediate_Mesoderm,1.25473261,1.24876792,1.64185641
4,10.5,Radial_glia,NA,NA,NA
4,10.5,Early_mesenchyme,1.32497522,0.97446709,1.20630796
4,10.5,Early_mesenchyme,0.88615638,1.22659876,1.26174437
4,10.5,Isthmic_organizer_cells,1.87350258,1.12269320,0.71708141
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Definitive_erythroid_lineage,NA,NA,NA
4,10.5,Inhibitory_neuron_progenitors,0.42229148,0.85994625,1.41263050
4,10.5,Oligodendrocyte_Progenitors,1.37744321,1.34581175,1.52739550
4,10.5,Definitive_erythroid_lineage,NA,NA,NA
4,10.5,Schwann_cell_precursor,NA,NA,NA
4,10.5,Jaw_and_tooth_progenitors,1.32046325,0.96483607,1.20122550
4,10.5,Limb_mesenchyme,0.77624493,1.27306416,1.18131028
4,10.5,Neural_progenitor_cells,1.67628248,0.61396367,0.71144050
4,10.5,Early_mesenchyme,NA,NA,NA
4,10.5,Notochord_cells,1.33621146,1.32270748,0.61872555
4,10.5,Limb_mesenchyme,NA,NA,NA
4,10.5,Neural_Tube,1.62402386,0.79623397,0.73466246
4,10.5,Intermediate_Mesoderm,1.23287802,1.40636961,1.84267910
4,10.5,Neural_Tube,NA,NA,NA
4,10.5,Excitatory_neurons,NA,NA,NA
4,10.5,Notochord_cells,NA,NA,NA
4,10.5,Oligodendrocyte_Progenitors,NA,NA,NA
4,10.5,Intermediate_Mesoderm,1.26716461,1.52198461,1.56230283
4,10.5,Postmitotic_premature_neurons,0.63184501,0.90266719,0.75052885
4,10.5,Primitive_erythroid_lineage,2.60087657,1.61407851,1.65282436
4,10.5,Notochord_cells,1.43763309,0.84864240,0.86328286
4,10.5,Oligodendrocyte_Progenitors,NA,NA,NA
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Stromal_cells,1.22407537,0.95237517,1.29795927
4,10.5,Inhibitory_neuron_progenitors,0.53757582,0.67229817,1.03817424
4,10.5,Endothelial_cells,1.43517934,1.19134304,1.45269707
4,10.5,Neural_progenitor_cells,0.79659728,0.95715311,0.35837092
4,10.5,Oligodendrocyte_Progenitors,NA,NA,NA
4,10.5,Epithelial_cells,NA,NA,NA
4,10.5,Inhibitory_neuron_progenitors,0.50252272,0.84014589,1.44628773
4,10.5,Radial_glia,1.68049982,0.61657973,0.60824668
4,10.5,Oligodendrocyte_Progenitors,1.65431808,1.24134286,1.03280536
4,10.5,Oligodendrocyte_Progenitors,1.68754250,1.38861989,1.44447454
4,10.5,Intermediate_Mesoderm,1.25647574,1.36014216,1.71211431
4,10.5,Sensory_neurons,1.35364831,0.91527036,1.00702964
4,10.5,Premature_oligodendrocyte,NA,NA,NA
4,10.5,Radial_glia,1.84534030,0.56373422,0.61463520
4,10.5,Radial_glia,1.51924633,0.78343529,0.84603562
4,10.5,Early_mesenchyme,1.32403085,0.93117913,1.20699942
4,10.5,Neural_progenitor_cells,1.05619232,0.77684885,0.80571423
4,10.5,Neural_Tube,1.62291024,0.85889447,0.78382423
4,10.5,Megakaryocytes,NA,NA,NA
4,10.5,Oligodendrocyte_Progenitors,1.58327038,1.45276959,1.63123006
4,10.5,Isthmic_organizer_cells,NA,NA,NA
4,10.5,Intermediate_Mesoderm,1.09535508,1.40227663,1.78918556
4,10.5,Jaw_and_tooth_progenitors,0.97833763,0.87401484,1.06157486
4,10.5,Chondrocytes_&_osteoblasts,0.69334251,0.67001771,1.25702909
4,10.5,Early_mesenchyme,NA,NA,NA
4,10.5,Endothelial_cells,1.23702527,1.28297216,1.08722610
4,10.5,Early_mesenchyme,1.04339248,0.85094198,0.89891704
4,10.5,Neural_Tube,1.66971889,1.10608860,0.85708999
4,10.5,Radial_glia,NA,NA,NA
4,10.5,Schwann_cell_precursor,2.45008523,2.82917262,2.64947712
4,10.5,Neural_progenitor_cells,NA,NA,NA
4,10.5,Early_mesenchyme,0.92035341,1.16566769,1.35286096
4,10.5,Early_mesenchyme,1.02266992,0.80571617,1.12616444
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Premature_oligodendrocyte,1.52876179,1.67306255,1.75034447
4,10.5,Radial_glia,1.65991388,0.51954597,0.71541557
4,10.5,Neural_progenitor_cells,0.78848400,0.68854565,0.68557957
4,10.5,Radial_glia,NA,NA,NA
4,10.5,Inhibitory_neuron_progenitors,0.46484449,0.84108674,1.41553851
4,10.5,Chondroctye_progenitors,1.01851738,0.87204926,0.94466965
4,10.5,Jaw_and_tooth_progenitors,1.01887786,0.86458267,1.04747855
4,10.5,Neural_Tube,1.58158629,0.77938542,0.78528992
4,10.5,Intermediate_Mesoderm,1.07572927,1.40236657,1.83696822
4,10.5,Notochord_cells,1.31940999,1.34139771,0.60210028
4,10.5,Notochord_cells,1.42136308,1.00639291,0.71991323
4,10.5,Notochord_cells,1.37167964,1.21078751,0.66233318
4,10.5,Neural_progenitor_cells,1.30971971,0.55498212,0.72800981
4,10.5,Myocytes,0.49936257,0.38869860,1.21716755
4,10.5,Limb_mesenchyme,NA,NA,NA
4,10.5,Neural_progenitor_cells,0.82375046,0.69301066,0.88053430
4,10.5,Oligodendrocyte_Progenitors,1.59403716,0.78976707,0.64028068
4,10.5,Postmitotic_premature_neurons,0.59827368,1.20626824,0.84015671
4,10.5,NA,NA,NA,NA
4,10.5,Stromal_cells,1.41813842,1.04834841,1.27492056
4,10.5,Postmitotic_premature_neurons,0.49789365,0.93008855,0.81810483
4,10.5,Endothelial_cells,1.38661749,1.12046353,1.42678430
4,10.5,Stromal_cells,1.07080053,0.89782391,1.23143759
4,10.5,Early_mesenchyme,0.91301214,1.13207926,1.34008365
4,10.5,Primitive_erythroid_lineage,2.43402987,1.54493755,1.81557442
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Endothelial_cells,NA,NA,NA
4,10.5,Early_mesenchyme,0.71582250,0.64561974,1.26890811
4,10.5,Neural_progenitor_cells,0.79718022,0.65080134,0.84166087
4,10.5,Early_mesenchyme,1.38460562,1.05252102,1.29015361
4,10.5,Connective_tissue_progenitors,1.39339359,1.10338291,1.30993953
4,10.5,Early_mesenchyme,0.93249850,1.13364731,1.32669583
4,10.5,Inhibitory_neuron_progenitors,0.56791101,0.87865629,1.49695532
4,10.5,Isthmic_organizer_cells,1.65260481,1.53516053,1.39543674
4,10.5,Sensory_neurons,1.35669488,1.27017591,1.05175722
4,10.5,Early_mesenchyme,0.87774601,1.25219113,1.24076046
4,10.5,Chondroctye_progenitors,1.09059806,0.83150331,0.80941555
4,10.5,Jaw_and_tooth_progenitors,1.31347945,1.05300026,1.20075024
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Early_mesenchyme,0.97989591,0.78105291,1.22738472
4,10.5,Isthmic_organizer_cells,1.78241988,1.16682106,0.97027876
4,10.5,Isthmic_organizer_cells,1.61795804,1.47093372,1.57374549
