Embryo,Stage,mtX,mtY,mtZ
3,9.5,Early_mesenchyme,0.75211676,0.59113540,1.26182488
3,9.5,Isthmic_organizer_cells,1.75444311,1.69659036,0.71183103
3,9.5,Stromal_cells,1.18297024,0.89932687,1.30034824
3,9.5,Megakaryocytes,1.53251768,1.83172027,0.08580339
3,9.5,Notochord_cells,1.44473776,1.04127599,0.76260841
3,9.5,Neural_Tube,1.58281663,0.94102048,0.66323839
3,9.5,Oligodendrocyte_Progenitors,1.55999084,1.37393982,1.31920678
3,9.5,Notochord_cells,1.40629432,1.32407320,0.83741966
3,9.5,Intermediate_Mesoderm,1.09571830,1.34736328,1.82730386
3,9.5,Neural_Tube,1.58070178,0.93847632,0.65969179
3,9.5,Early_mesenchyme,1.30853346,0.88441217,1.24618670
3,9.5,Neural_Tube,1.57316999,0.93062498,0.69503316
3,9.5,Schwann_cell_precursor,2.48184326,2.80799078,2.94892597
3,9.5,Early_mesenchyme,0.75695452,0.59489920,1.26837475
3,9.5,Early_mesenchyme,0.99550914,0.77890700,1.09808986
3,9.5,Early_mesenchyme,1.34530532,0.86968275,1.21525142
3,9.5,Chondroctye_progenitors,1.22810235,0.81294816,0.88825910
3,9.5,Early_mesenchyme,1.42188013,0.80386149,1.11008164
3,9.5,Neural_Tube,1.46867674,0.84297134,0.67345792
3,9.5,Neural_Tube,1.57146501,0.96118053,0.68114774
3,9.5,Neural_Tube,1.54225657,0.92103086,0.57432453
3,9.5,Early_mesenchyme,0.76375596,0.59229422,1.26680104
3,9.5,Early_mesenchyme,0.72408288,0.56258588,1.22261993
3,9.5,Notochord_cells,1.40541071,1.12757282,0.72083111
3,9.5,Neural_Tube,1.52470732,0.90196126,0.41030182
3,9.5,Early_mesenchyme,0.76471281,0.58897866,1.26716631
3,9.5,Endothelial_cells,1.61637947,1.33738360,1.18833432
3,9.5,Neural_Tube,1.60961810,1.43836268,1.36192774
3,9.5,Epithelial_cells,1.02893819,0.97790213,1.11473994
3,9.5,Endothelial_cells,1.45315801,1.20482699,1.37197328
3,9.5,Neural_Tube,1.58891749,0.77269164,0.54763064
3,9.5,Early_mesenchyme,1.32496660,0.93811560,1.28846934
3,9.5,Neural_Tube,1.59742456,0.91114265,0.67611735
3,9.5,Epithelial_cells,1.08650741,1.24432631,0.94739452
3,9.5,Early_mesenchyme,0.82244758,1.21933029,1.28145346
3,9.5,Early_mesenchyme,1.03716116,1.12036362,1.55513658
3,9.5,Isthmic_organizer_cells,1.83984116,1.00685616,0.66186126
3,9.5,Endothelial_cells,1.50297211,1.10859927,1.33551065
3,9.5,Intermediate_Mesoderm,1.09926248,1.38167516,1.80080599
3,9.5,Neural_Tube,1.59639121,0.85888245,0.61711848
3,9.5,Isthmic_organizer_cells,1.74681103,1.18698333,0.80987632
3,9.5,Epithelial_cells,1.13847529,0.91556030,1.24113170
3,9.5,Early_mesenchyme,0.74153531,0.57924369,1.26820988
3,9.5,Early_mesenchyme,0.82361937,0.61469034,1.24682553
3,9.5,Early_mesenchyme,0.81569586,1.18566764,1.33635735
3,9.5,Early_mesenchyme,0.91653554,0.66971951,1.32744514
3,9.5,Intermediate_Mesoderm,1.22537155,1.20725658,1.68784168
3,9.5,Jaw_and_tooth_progenitors,1.26695084,0.86496384,1.12995550
3,9.5,Oligodendrocyte_Progenitors,1.56883342,1.39092737,1.37910322
3,9.5,Schwann_cell_precursor,2.41608839,3.11228400,2.89933408
3,9.5,Neural_progenitor_cells,0.80913767,0.94611186,0.36095892
3,9.5,Early_mesenchyme,0.98764540,0.79292478,1.12715726
3,9.5,Isthmic_organizer_cells,1.76818230,1.12437796,0.74211606
3,9.5,Epithelial_cells,1.10409058,1.36749543,1.08362892
3,9.5,Endothelial_cells,1.41754051,1.05170990,1.10869563
3,9.5,Epithelial_cells,1.14635657,0.12264489,1.22186779
3,9.5,Radial_glia,1.75041686,0.82956550,0.52297630
3,9.5,Neural_Tube,1.63711814,0.78548234,0.53353926
3,9.5,Neural_Tube,1.70715463,0.72536131,0.63413102
3,9.5,Early_mesenchyme,1.43280922,0.80961267,1.08456517
3,9.5,Early_mesenchyme,1.31828160,0.94523277,1.27028780
3,9.5,Neural_Tube,1.55351640,0.96086201,0.68000606
3,9.5,Early_mesenchyme,0.82595471,0.61759057,1.26084279
3,9.5,Stromal_cells,1.27692178,0.84802823,1.19052026
3,9.5,Schwann_cell_precursor,2.59125665,2.74660659,3.01136135
3,9.5,Intermediate_Mesoderm,1.19980884,1.21565761,1.77959236
3,9.5,Early_mesenchyme,0.98339081,0.77730673,1.17357662
3,9.5,Neural_Tube,1.66220718,0.74783258,0.54003692
3,9.5,Jaw_and_tooth_progenitors,1.24376783,0.87690470,1.07089272
3,9.5,Epithelial_cells,1.09088323,1.13272467,1.08112254
3,9.5,Radial_glia,1.76425656,0.73511221,0.55225511
3,9.5,Notochord_cells,1.39938431,1.16003327,0.70821328
3,9.5,Early_mesenchyme,1.32824302,0.84132574,1.16631087
3,9.5,Isthmic_organizer_cells,1.74832607,1.26387292,0.92402875
3,9.5,Neural_progenitor_cells,0.80181525,0.95445789,0.36769405
3,9.5,Jaw_and_tooth_progenitors,0.99688649,0.82764966,1.09925780
3,9.5,Neural_Tube,1.55960267,0.98674163,0.73497157
3,9.5,Neural_Tube,1.56111433,0.99924273,0.76428841
3,9.5,Chondroctye_progenitors,1.21210494,0.82702461,0.91308422
3,9.5,Isthmic_organizer_cells,1.80496009,1.17388683,0.76612426
3,9.5,Epithelial_cells,1.01939066,1.13708791,1.67861686
3,9.5,Intermediate_Mesoderm,1.27812258,1.23897518,1.74716817
3,9.5,Epithelial_cells,1.97109640,1.16079716,1.16977957
3,9.5,Neural_Tube,1.59644423,0.83870013,0.61270313
3,9.5,Neural_Tube,1.50645287,0.92176712,0.65592408
3,9.5,Neural_Tube,1.48677770,0.85504320,0.64579907
3,9.5,Radial_glia,1.77075068,0.77545800,0.45685066
3,9.5,Schwann_cell_precursor,2.60970887,2.64088620,3.05401658
3,9.5,Neural_Tube,1.48103365,0.90780824,0.60703547
3,9.5,Neural_progenitor_cells,1.13469826,0.62665116,0.74657744
3,9.5,Radial_glia,1.69535282,1.21974568,0.91450291
3,9.5,Isthmic_organizer_cells,1.61775211,1.52266418,1.47331310
3,9.5,Neural_Tube,1.57201229,0.85241610,0.47436827
3,9.5,Early_mesenchyme,1.06156843,1.14247755,1.59308821
3,9.5,Neural_Tube,1.62296859,0.85969949,0.60858729
3,9.5,Radial_glia,1.66259153,0.79529235,0.55744474
3,9.5,Neural_Tube,1.61282686,1.16903561,0.86486795
3,9.5,Neural_Tube,1.52231606,0.84280218,0.58159473
3,9.5,Isthmic_organizer_cells,1.52751038,1.76194079,1.28768482
3,9.5,Early_mesenchyme,1.05052925,1.12407695,1.56530415
3,9.5,Intermediate_Mesoderm,1.10721274,1.13881634,1.59719111
3,9.5,Isthmic_organizer_cells,1.76979109,0.83744613,0.63542434
3,9.5,Ependymal_cell,1.75468231,1.70009754,0.71623731
3,9.5,Early_mesenchyme,1.36829826,0.81583155,1.07557450
3,9.5,Early_mesenchyme,0.93180978,0.69256459,1.35967189
3,9.5,Stromal_cells,0.99236931,1.15275547,1.64271212
3,9.5,Sensory_neurons,0.94737642,0.70669728,0.37424757
3,9.5,Chondroctye_progenitors,1.22124437,0.79548016,0.98836874
3,9.5,Oligodendrocyte_Progenitors,1.61084601,1.55606007,1.52487392
3,9.5,Cholinergic_neurons,0.71224505,0.97208854,0.12645700
3,9.5,Early_mesenchyme,1.02918638,1.13868711,1.50943297
3,9.5,Early_mesenchyme,1.35283492,0.88035321,1.23191280
3,9.5,Neural_Tube,1.65908546,0.90644752,0.63763274
3,9.5,Isthmic_organizer_cells,1.70374547,1.64444392,1.37355969
3,9.5,Stromal_cells,1.05917384,0.88739292,1.27096329
3,9.5,Inhibitory_interneurons,1.20960794,1.34067613,1.50399173
3,9.5,Early_mesenchyme,1.00164787,0.82035835,1.11823621
3,9.5,Stromal_cells,0.93301716,0.84539538,1.50906968
3,9.5,Early_mesenchyme,1.00941461,0.79342864,1.15068687
3,9.5,Schwann_cell_precursor,2.40660780,3.07530043,2.90290908
3,9.5,Epithelial_cells,1.10638843,0.10051220,1.17710375
3,9.5,Neural_Tube,1.67839649,1.16271384,0.87580152
3,9.5,Radial_glia,1.75294396,0.87431752,0.59352353
3,9.5,Cardiac_muscle_lineages,0.82695525,0.87624102,1.60002712
3,9.5,Oligodendrocyte_Progenitors,1.59929887,1.45491178,1.37157078
3,9.5,Neural_Tube,1.52179966,0.87491582,0.64842466
3,9.5,Neural_Tube,1.51524572,0.99248784,0.73245667
3,9.5,Sensory_neurons,1.09926581,0.75243615,0.84336179
3,9.5,Early_mesenchyme,1.01261416,1.10640782,1.53403638
3,9.5,Intermediate_Mesoderm,1.34375604,1.20399964,1.78849485
3,9.5,Early_mesenchyme,0.87873517,0.65788232,1.25901220
3,9.5,Oligodendrocyte_Progenitors,1.46605518,1.35298446,1.38205201
3,9.5,Cardiac_muscle_lineages,1.45473582,1.35575626,2.17156689
3,9.5,Epithelial_cells,1.08855923,0.85377172,0.32610473
3,9.5,Epithelial_cells,1.11485072,0.83988813,0.99519496
3,9.5,Stromal_cells,1.00918865,0.88657523,1.41163971
3,9.5,Neural_Tube,1.70947797,0.81830668,0.54370062
3,9.5,Epithelial_cells,1.11656668,0.82646558,0.99404618
3,9.5,Oligodendrocyte_Progenitors,1.57963016,1.32712188,1.19637908
3,9.5,Early_mesenchyme,0.78576711,0.60770561,1.26698301
3,9.5,Early_mesenchyme,1.05695238,1.12254684,1.56770019
3,9.5,Neural_Tube,1.54491838,0.96055644,0.72484796
3,9.5,Endothelial_cells,1.43082559,1.13245067,1.39990111
3,9.5,Isthmic_organizer_cells,1.79227344,1.61900933,0.69827932
3,9.5,Early_mesenchyme,0.80156717,0.65004495,1.27319330
3,9.5,Epithelial_cells,1.17002631,0.92960830,1.34935955
3,9.5,Neural_Tube,1.64353330,1.22775723,0.97914086
3,9.5,Primitive_erythroid_lineage,2.59046363,1.54493767,1.62014834
3,9.5,Early_mesenchyme,1.44450323,0.81838693,1.07720565
3,9.5,Intermediate_Mesoderm,1.37182790,1.18789127,1.81111994
3,9.5,Neural_Tube,1.55738719,0.98165886,0.73352842
3,9.5,Early_mesenchyme,1.32292487,0.91024502,1.20838686
3,9.5,Early_mesenchyme,1.44249937,0.80702995,1.07861725
3,9.5,Intermediate_Mesoderm,1.27561030,1.54792682,1.57233692
3,9.5,Early_mesenchyme,0.74471082,0.62043158,1.27738341
3,9.5,Jaw_and_tooth_progenitors,1.23396399,0.88090218,1.05993807
3,9.5,Neural_Tube,1.45475437,0.88272279,0.59488020
3,9.5,Early_mesenchyme,1.02495954,1.12050856,1.56906613
3,9.5,Early_mesenchyme,0.73577164,0.62367704,1.27431194
3,9.5,Intermediate_Mesoderm,1.31332884,1.20555922,1.75447314
3,9.5,Sensory_neurons,1.22033362,0.76796926,0.96459869
3,9.5,Primitive_erythroid_lineage,2.43754834,1.42258172,1.66131513
3,9.5,Radial_glia,1.73227409,0.75425733,0.49889534
3,9.5,Neural_Tube,1.66197065,0.75800074,0.52962345
3,9.5,Neural_Tube,1.51707906,0.86516579,0.65032781
3,9.5,Intermediate_Mesoderm,1.09506370,1.34050687,1.77924159
3,9.5,Stromal_cells,1.03707094,0.88076923,1.34863061
3,9.5,Early_mesenchyme,0.97360044,0.75276210,1.17279492
3,9.5,Early_mesenchyme,1.32435963,0.85521867,1.19956660
3,9.5,Schwann_cell_precursor,2.59897783,2.51002378,2.90903755
3,9.5,Neural_Tube,1.51680907,0.88790337,0.58512256
3,9.5,Neural_Tube,1.66082344,0.75329615,0.52743551
3,9.5,Intermediate_Mesoderm,1.08739544,1.15627991,1.62576236
3,9.5,Jaw_and_tooth_progenitors,1.23658289,0.84334944,0.99667820
3,9.5,Early_mesenchyme,1.43384953,0.81425556,1.06635286
3,9.5,Intermediate_Mesoderm,1.27748035,1.45193983,1.89395813
3,9.5,Chondroctye_progenitors,1.20781416,0.77433860,0.86420895
3,9.5,Neural_Tube,1.59639599,0.72028135,0.55545468
3,9.5,Neural_Tube,1.56119358,0.93708033,0.70498608
3,9.5,Epithelial_cells,1.14139700,0.90495396,1.25379985
3,9.5,Early_mesenchyme,1.09431313,1.15735386,1.54159592
3,9.5,Intermediate_Mesoderm,1.07226259,1.22790041,1.72268705
3,9.5,Schwann_cell_precursor,2.58058922,2.50137690,3.02174596
3,9.5,Chondroctye_progenitors,1.24521432,0.83342476,0.99246594
3,9.5,Oligodendrocyte_Progenitors,1.57840333,1.49289505,1.47299853
3,9.5,Early_mesenchyme,1.39463430,0.80820715,1.09469715
3,9.5,Intermediate_Mesoderm,0.80302770,0.97465172,1.61253122
3,9.5,Oligodendrocyte_Progenitors,1.57323238,1.48192014,1.40938676
3,9.5,Ependymal_cell,1.49736698,2.01040409,0.68638834
3,9.5,Epithelial_cells,1.12150114,1.15955766,1.04765979
3,9.5,Jaw_and_tooth_progenitors,1.06158310,0.86132687,1.10438953
3,9.5,Early_mesenchyme,0.87183899,0.65986219,1.22558209
3,9.5,Epithelial_cells,1.99585746,1.16367086,1.12957191
3,9.5,Epithelial_cells,1.49922729,1.22282596,1.63563258
3,9.5,Oligodendrocyte_Progenitors,1.59393547,1.47050154,1.39154977
3,9.5,Epithelial_cells,0.86699731,1.24635687,1.76552771
3,9.5,Oligodendrocyte_Progenitors,1.61726105,1.54564846,1.37643181
3,9.5,Epithelial_cells,1.12112765,1.25101359,0.90974060
3,9.5,Intermediate_Mesoderm,1.35383110,1.19999313,1.80212602
3,9.5,Cardiac_muscle_lineages,0.87803980,0.87740712,1.56521073
3,9.5,Endothelial_cells,1.27498241,1.12375002,1.03917097
3,9.5,Intermediate_Mesoderm,1.20644796,1.18501826,1.64555027
3,9.5,Epithelial_cells,1.11497659,1.18208722,1.02882477
3,9.5,Jaw_and_tooth_progenitors,1.06587500,0.78882649,0.98605923
3,9.5,Early_mesenchyme,0.92012676,0.70112242,1.22777513
3,9.5,Neural_Tube,1.52676384,0.86873969,0.48912392
3,9.5,Epithelial_cells,1.08298628,0.85936805,0.35011276
3,9.5,Early_mesenchyme,1.03631052,0.81812518,1.17732411
3,9.5,Early_mesenchyme,0.81164187,1.17799987,1.33505564
3,9.5,Intermediate_Mesoderm,1.26144249,1.37552359,1.84725752
3,9.5,Oligodendrocyte_Progenitors,1.70245168,1.45097384,1.37863829
3,9.5,Intermediate_Mesoderm,1.14107327,1.23161323,1.77511424
3,9.5,Neural_Tube,1.51649223,0.90355788,0.56620212
3,9.5,Early_mesenchyme,0.89867285,0.67750980,1.20351779
3,9.5,Epithelial_cells,1.17186633,0.91985343,1.32640424
3,9.5,Jaw_and_tooth_progenitors,1.21323081,0.87025817,1.01078814
3,9.5,Oligodendrocyte_Progenitors,1.69077702,1.44723829,1.40796577
3,9.5,Early_mesenchyme,1.00411651,1.15707747,1.51707660
3,9.5,Early_mesenchyme,1.37359347,0.82050648,1.10876630
3,9.5,Oligodendrocyte_Progenitors,1.58544691,1.49663467,1.42285053
3,9.5,Endothelial_cells,1.45052324,1.19194185,1.44340138
3,9.5,Early_mesenchyme,0.81403910,0.62224221,1.27096741
3,9.5,Neural_Tube,1.53766683,0.86576391,0.52753471
3,9.5,Early_mesenchyme,1.03195639,1.12146870,1.57732179
3,9.5,Epithelial_cells,1.11271316,1.03961462,0.94175035
3,9.5,Neural_Tube,1.49598321,0.89912142,0.55063707
3,9.5,Early_mesenchyme,0.76153550,0.56366838,1.26232709
3,9.5,Neural_Tube,1.63221158,1.18154608,0.94246546
3,9.5,Early_mesenchyme,1.21679201,0.83875743,1.15744219
3,9.5,Early_mesenchyme,1.01006682,1.13101580,1.57222593
3,9.5,Endothelial_cells,1.54148425,1.32770457,1.18746135
3,9.5,Notochord_cells,1.44519003,1.05906060,0.74878243
3,9.5,Oligodendrocyte_Progenitors,1.60429335,1.52099927,1.47057423
3,9.5,Neural_Tube,1.53892849,0.83914976,0.52390541
3,9.5,Neural_Tube,1.62497955,0.78406638,0.51610956
3,9.5,Neural_Tube,1.61529336,0.77342172,0.53840268
3,9.5,Epithelial_cells,2.00682145,1.17881980,1.11116488
3,9.5,Schwann_cell_precursor,2.44406681,2.78694327,2.94946503
3,9.5,Early_mesenchyme,1.01263830,1.12179297,1.59493348
3,9.5,Early_mesenchyme,1.47399065,0.83510938,1.07474419
3,9.5,Early_mesenchyme,0.70665511,0.62562089,1.26645858
3,9.5,Neural_Tube,1.59332185,1.20207048,0.91893287
3,9.5,Early_mesenchyme,1.01392088,1.10315983,1.55189277
3,9.5,Neural_Tube,1.36596340,0.83809930,0.66453966
3,9.5,Isthmic_organizer_cells,1.62185969,1.48151794,1.33369643
3,9.5,Epithelial_cells,1.11651861,1.18434001,0.95752077
3,9.5,Radial_glia,1.70355525,0.64015450,0.55784461
3,9.5,Endothelial_cells,1.02820393,1.37184543,0.63907401
3,9.5,Early_mesenchyme,0.88940502,0.67259449,1.23207139
3,9.5,Neural_Tube,1.56918676,0.84110634,0.51035570
3,9.5,Early_mesenchyme,1.38818860,0.80665448,1.10787765
3,9.5,Early_mesenchyme,0.97312612,1.15292300,1.43540631
3,9.5,Endothelial_cells,1.36429209,1.42058584,1.13876363
3,9.5,Intermediate_Mesoderm,1.07691513,1.26412302,1.66090390
3,9.5,Endothelial_cells,1.64351211,1.33051723,1.09350131
3,9.5,Neural_progenitor_cells,1.23531462,0.82447787,0.69004185
3,9.5,Neural_Tube,1.55531546,0.85771017,0.56469133
3,9.5,Early_mesenchyme,1.03947904,1.13191623,1.55036657
3,9.5,Neural_Tube,1.68768274,0.86034432,0.68536390
3,9.5,Intermediate_Mesoderm,1.08606267,1.32430664,1.78345847
3,9.5,Intermediate_Mesoderm,1.17434920,1.16982291,1.64378974
3,9.5,Isthmic_organizer_cells,1.60055515,1.56928675,1.51217621
3,9.5,Epithelial_cells,1.11405113,0.13964474,1.24424196
3,9.5,Early_mesenchyme,0.80429577,1.18464921,1.29687698
3,9.5,Early_mesenchyme,0.98168414,0.77070571,1.14389569
3,9.5,Stromal_cells,1.07549334,0.89700966,1.33815577
3,9.5,Stromal_cells,0.94025326,0.84389400,1.50059726
3,9.5,Early_mesenchyme,1.39798175,0.82759537,1.13455635
3,9.5,Intermediate_Mesoderm,1.25569619,1.24439607,1.90301588
3,9.5,Chondroctye_progenitors,1.21324927,0.79895234,0.88494437
3,9.5,Primitive_erythroid_lineage,2.57446370,1.57428291,1.49482257
3,9.5,Radial_glia,1.85051972,0.79837536,0.51906422
3,9.5,Early_mesenchyme,1.29727117,0.85152517,1.20516688
3,9.5,Intermediate_Mesoderm,1.00280953,1.18460370,1.65657350
3,9.5,Radial_glia,1.79576386,1.61002896,0.68103891
3,9.5,Intermediate_Mesoderm,1.04669774,1.15271362,1.62538517
3,9.5,Neural_Tube,1.50983250,0.90540147,0.58883915
3,9.5,Neural_Tube,1.61765278,0.79200751,0.52663180
3,9.5,Neural_progenitor_cells,1.16851204,1.09742500,0.95009654
3,9.5,Intermediate_Mesoderm,1.24212646,1.19931034,1.67186798
3,9.5,Epithelial_cells,1.07285664,1.12306479,0.90175792
3,9.5,Isthmic_organizer_cells,1.75673095,1.24454838,1.00079576
3,9.5,Neural_Tube,1.38888749,0.86459878,0.66184770
3,9.5,Oligodendrocyte_Progenitors,1.56371041,1.55638100,1.36679399
3,9.5,Early_mesenchyme,1.33317545,0.84783139,1.19805409
3,9.5,Early_mesenchyme,0.75959109,0.62383502,1.26673469
3,9.5,Neural_Tube,1.47221670,0.94155750,0.58824953
3,9.5,Neural_Tube,1.51200912,0.90138312,0.64498248
3,9.5,Early_mesenchyme,0.92984872,0.69688328,1.34813902
3,9.5,Oligodendrocyte_Progenitors,1.64088160,1.24650962,1.02233119
3,9.5,Intermediate_Mesoderm,1.05856091,1.16847983,1.62050585
3,9.5,Epithelial_cells,1.12070905,1.08158228,1.11634972
3,9.5,Isthmic_organizer_cells,1.83517516,1.17577102,0.73780774
3,9.5,Early_mesenchyme,1.44255577,0.82081162,1.08140582
3,9.5,Oligodendrocyte_Progenitors,1.61146329,1.48477835,1.45814810
3,9.5,Neural_Tube,1.68248060,0.80939335,0.61200893
3,9.5,Neural_Tube,1.58902791,0.85733875,0.58716434
3,9.5,Oligodendrocyte_Progenitors,1.58854268,1.47163291,1.48416769
3,9.5,Epithelial_cells,1.13904811,0.90821458,1.24333038
3,9.5,Endothelial_cells,1.22585270,0.20376851,1.38797474
3,9.5,Early_mesenchyme,1.30392798,0.88637040,1.24104016
3,9.5,Early_mesenchyme,0.95211478,1.15976821,1.36930642
3,9.5,Radial_glia,1.79249227,1.25145372,0.91632965
3,9.5,Early_mesenchyme,1.00763135,0.79834040,1.17398566
3,9.5,Notochord_cells,1.37283343,1.22606313,0.67513822
3,9.5,Early_mesenchyme,1.12038658,1.13897166,1.60390117
3,9.5,Neural_Tube,1.72899226,0.85857949,0.61105799
3,9.5,Intermediate_Mesoderm,1.28778636,1.22225018,1.74825673
3,9.5,Intermediate_Mesoderm,1.25500987,1.23423896,1.92742884
3,9.5,Early_mesenchyme,1.02155957,0.84800577,1.17400570
3,9.5,Early_mesenchyme,1.02352288,0.77096139,1.06655325
3,9.5,Neural_Tube,1.48249716,0.81524203,0.63973495
3,9.5,Neural_Tube,1.59513852,0.86089945,0.56388315
3,9.5,Oligodendrocyte_Progenitors,1.62985048,1.58500591,1.40915209
3,9.5,Neural_Tube,1.58810159,0.86510948,0.53666303
3,9.5,Intermediate_Mesoderm,1.11807675,1.33045024,1.76812119
3,9.5,Neural_progenitor_cells,1.36682162,0.63357030,0.70790873
3,9.5,Chondroctye_progenitors,1.25260405,0.80513370,0.90193801
3,9.5,Neural_Tube,1.58862931,0.92884294,0.69792357
3,9.5,Neural_Tube,1.35738758,0.85202755,0.66547821
3,9.5,Myocytes,0.59408909,0.39245553,1.17744801
3,9.5,Osteoblasts,1.04493099,0.95090443,1.34012229
3,9.5,Neural_progenitor_cells,1.24071519,0.69713789,0.70873759
3,9.5,Early_mesenchyme,1.04499536,1.10878657,1.54542423
3,9.5,Neural_Tube,1.56515449,0.78095609,0.53859265
3,9.5,Intermediate_Mesoderm,1.22971292,1.40323140,1.87274527
3,9.5,Early_mesenchyme,1.03382341,1.09699155,1.55951123
3,9.5,Radial_glia,1.83800944,0.77095943,0.52428989
3,9.5,Neural_Tube,1.52688996,0.88994145,0.55684059
3,9.5,Epithelial_cells,1.11738698,0.13880984,1.23858845
3,9.5,Isthmic_organizer_cells,1.54171757,1.72020024,1.30011826
3,9.5,Jaw_and_tooth_progenitors,1.05687212,0.87127192,1.14797084
3,9.5,Primitive_erythroid_lineage,2.54511590,1.42941537,1.62180521
3,9.5,Oligodendrocyte_Progenitors,1.62486023,1.47445705,1.43697580
3,9.5,Chondroctye_progenitors,1.15163954,0.75381898,0.86787265
3,9.5,Epithelial_cells,1.10963715,1.04791264,0.90059404
3,9.5,Cardiac_muscle_lineages,1.41535437,1.34618773,2.09595789
3,9.5,Cardiac_muscle_lineages,1.45660135,1.35829149,2.17462206
3,9.5,Intermediate_Mesoderm,1.23959795,1.20166761,1.69423933
3,9.5,Isthmic_organizer_cells,1.79333839,1.15381126,0.73033906
3,9.5,Cardiac_muscle_lineages,0.79221802,0.95946490,1.61072719
3,9.5,Early_mesenchyme,1.04221168,0.80429316,1.17214748
3,9.5,Jaw_and_tooth_progenitors,1.23819424,0.85369037,1.09188058
3,9.5,Neural_Tube,1.55560278,0.95601005,0.73314804
3,9.5,Oligodendrocyte_Progenitors,1.57410674,1.42341190,1.34785260
3,9.5,Isthmic_organizer_cells,1.54425755,1.70917644,1.30627519
3,9.5,Early_mesenchyme,1.33597198,0.94455305,1.31201276
3,9.5,Neural_Tube,1.48045985,0.90542570,0.56290061
3,9.5,Epithelial_cells,1.11476408,1.25185464,0.96406713
3,9.5,Early_mesenchyme,1.42575346,0.81252942,1.11290769
3,9.5,Epithelial_cells,1.10026036,1.09778546,1.09637392
3,9.5,Early_mesenchyme,1.31546989,0.86150078,1.22517652
3,9.5,Neural_Tube,1.61676197,0.87190091,0.70139316
3,9.5,Early_mesenchyme,1.11350508,1.14326513,1.58985747
3,9.5,Epithelial_cells,1.10456036,0.75666950,0.96572703
3,9.5,Isthmic_organizer_cells,1.74785338,1.19582778,0.81819993
3,9.5,Early_mesenchyme,0.88285899,0.67820796,1.28158107
3,9.5,Radial_glia,1.54157795,0.88812420,0.40474134
3,9.5,Neural_progenitor_cells,1.17096107,0.78269245,0.73887251
3,9.5,Early_mesenchyme,1.03466291,1.20734238,1.66537346
3,9.5,Early_mesenchyme,1.32551407,0.84041204,1.20280089
3,9.5,Isthmic_organizer_cells,1.80201363,1.11483194,0.72143253
3,9.5,Early_mesenchyme,0.81351947,1.18870316,1.33480938
3,9.5,Chondroctye_progenitors,1.21893498,0.83845606,0.86290938
3,9.5,Chondroctye_progenitors,1.19933909,0.78031057,0.87059617
3,9.5,Stromal_cells,1.09026983,0.95359574,1.36488007
3,9.5,Schwann_cell_precursor,2.63160356,2.66916721,2.93607849
3,9.5,Schwann_cell_precursor,2.36837935,2.82730069,2.93002974
3,9.5,Isthmic_organizer_cells,1.80618478,1.15856397,0.72695837
3,9.5,Early_mesenchyme,0.92478168,0.68019883,1.34855819
3,9.5,Cholinergic_neurons,0.61754901,1.06693710,0.16416509
3,9.5,Oligodendrocyte_Progenitors,1.58776026,1.40405801,1.27474658
3,9.5,Neural_Tube,1.52325343,0.87457552,0.47996581
3,9.5,Intermediate_Mesoderm,1.08558520,1.38287057,1.83525518
3,9.5,Early_mesenchyme,1.12401150,1.15253059,1.56604765
3,9.5,Early_mesenchyme,1.15558602,1.17872271,1.56689429
3,9.5,Neural_Tube,1.51251639,0.93186987,0.70172899
3,9.5,Early_mesenchyme,1.00636041,0.79642805,1.16573764
3,9.5,Neural_Tube,1.53687653,0.96490111,0.66499667
3,9.5,Epithelial_cells,2.01778969,1.20555110,1.08887522
3,9.5,Intermediate_Mesoderm,1.11634724,1.33954860,1.76624889
3,9.5,Isthmic_organizer_cells,1.86899811,1.13021659,0.71440050
3,9.5,Early_mesenchyme,0.77533440,0.59023846,1.23787335
3,9.5,Intermediate_Mesoderm,1.26052692,1.26200482,1.74470841
3,9.5,Radial_glia,1.70630646,0.79351808,0.52467231
3,9.5,Neural_progenitor_cells,1.09789187,0.82298974,0.71897670
3,9.5,Epithelial_cells,1.11677899,1.25885252,1.00767867
3,9.5,Primitive_erythroid_lineage,2.63433614,1.59878932,1.54337926
3,9.5,Oligodendrocyte_Progenitors,1.56011798,1.53304304,1.44593265
3,9.5,Intermediate_Mesoderm,1.28312997,1.21591779,1.72424866
3,9.5,Neural_Tube,1.50346813,0.89982630,0.55080643
3,9.5,Early_mesenchyme,0.93443547,1.15680336,1.41614260
3,9.5,Epithelial_cells,1.16907327,1.26658172,1.00216230
3,9.5,Epithelial_cells,1.13481527,0.94333164,1.16545261
3,9.5,Intermediate_Mesoderm,1.09001458,1.06764265,1.47754629
3,9.5,Early_mesenchyme,0.76238139,0.59151903,1.26596826
3,9.5,Neural_Tube,1.67084065,1.29530366,1.03953729
3,9.5,Intermediate_Mesoderm,1.17240185,1.17806691,1.63653518
3,9.5,Intermediate_Mesoderm,1.07013082,1.24606417,1.68457336
3,9.5,Epithelial_cells,1.09815992,1.00495356,1.01641602
3,9.5,Radial_glia,1.87367603,0.82349918,0.52563005
3,9.5,Intermediate_Mesoderm,1.19850593,1.19186615,1.63161593
3,9.5,Neural_Tube,1.45045217,1.01927422,0.73080253
3,9.5,Epithelial_cells,1.15385378,0.60854016,0.92420375
3,9.5,Intermediate_Mesoderm,1.11160934,1.34433120,1.79468656
