embryoId,stage,cellType,mtX,mtY,mtZ
3,9.5,Neural_Tube,1.49353778,0.90354090,0.53274077
3,9.5,Neural_Tube,1.49360328,0.90042535,0.58045535
3,9.5,Neural_Tube,1.49384897,0.87830910,0.62364758
3,9.5,Neural_Tube,1.49431784,0.91491322,0.53644742
3,9.5,Neural_Tube,1.49445013,0.96913138,0.65705719
3,9.5,Neural_Tube,1.49450343,0.81604144,0.62461919
3,9.5,Neural_Tube,1.49483541,0.90681563,0.59968055
3,9.5,Neural_Tube,1.49488213,0.91745033,0.65871344
3,9.5,Neural_Tube,1.49491879,0.91364826,0.53284885
3,9.5,Neural_Tube,1.49513561,0.86462316,0.58963457
3,9.5,Neural_Tube,1.49527117,0.90923660,0.54470814
3,9.5,Neural_Tube,1.49542348,0.86207320,0.58819583
3,9.5,Neural_Tube,1.49563919,0.90154995,0.58477372
3,9.5,Neural_Tube,1.49578514,0.90413770,0.58896586
3,9.5,Neural_Tube,1.49580221,0.88987267,0.56346593
3,9.5,Neural_Tube,1.49592576,0.90731415,0.53783482
3,9.5,Neural_Tube,1.49598321,0.89912142,0.55063707
3,9.5,Neural_Tube,1.49599181,0.91071961,0.56211239
3,9.5,Neural_Tube,1.49621208,0.89910921,0.60999686
3,9.5,Neural_Tube,1.49631203,0.88661556,0.53428282
3,9.5,Neural_Tube,1.49657851,0.84884057,0.62429364
3,9.5,Neural_Tube,1.49670364,0.89458369,0.60837612
3,9.5,Neural_Tube,1.49695296,0.89105438,0.60940972
3,9.5,Neural_Tube,1.49720926,0.89941760,0.54520324
3,9.5,Neural_Tube,1.49729457,0.89031247,0.61195414
3,9.5,Neural_Tube,1.49739203,0.90081155,0.63820274
3,9.5,Neural_Tube,1.49750645,0.89171123,0.53594406
3,9.5,Neural_Tube,1.49835948,0.88588526,0.58282963
3,9.5,Neural_Tube,1.49850330,0.89472569,0.54772116
3,9.5,Neural_Tube,1.49850414,0.98106834,0.71230176
3,9.5,Neural_Tube,1.49854663,0.88342754,0.56251763
3,9.5,Neural_Tube,1.49857035,0.88101767,0.55853068
3,9.5,Neural_Tube,1.49877810,0.91284850,0.57607147
3,9.5,Neural_Tube,1.49880172,0.90281528,0.53600850
3,9.5,Neural_Tube,1.49884807,0.89028476,0.61171758
3,9.5,Neural_Tube,1.49909723,0.91794210,0.60182414
3,9.5,Neural_Tube,1.49983542,0.88357633,0.58315721
3,9.5,Neural_Tube,1.49999261,0.90615136,0.55702830
3,9.5,Neural_Tube,1.50064589,0.83033165,0.61352953
3,9.5,Neural_Tube,1.50083295,0.87947639,0.60399051
3,9.5,Neural_Tube,1.50139236,0.89788373,0.74022639
3,9.5,Neural_Tube,1.50150520,0.88914927,0.57978403
3,9.5,Neural_Tube,1.50205276,0.88109173,0.59908937
3,9.5,Neural_Tube,1.50241345,0.89198573,0.56977912
3,9.5,Neural_Tube,1.50246641,0.89175328,0.52495938
3,9.5,Neural_Tube,1.50253585,0.90108851,0.57679088
3,9.5,Neural_Tube,1.50256984,0.87439334,0.57095979
3,9.5,Neural_Tube,1.50272588,0.76485298,0.67324995
3,9.5,Neural_Tube,1.50284865,0.85380399,0.59393755
3,9.5,Neural_Tube,1.50346813,0.89982630,0.55080643
3,9.5,Neural_Tube,1.50392915,0.88426111,0.55339428
3,9.5,Neural_Tube,1.50392924,0.86557939,0.61887725
3,9.5,Neural_Tube,1.50404537,0.88832323,0.62528639
3,9.5,Neural_Tube,1.50432809,0.89642212,0.52071199
3,9.5,Neural_Tube,1.50438083,0.90916248,0.56673941
3,9.5,Neural_Tube,1.50439414,0.89833866,0.51936358
3,9.5,Neural_Tube,1.50492798,0.90742018,0.52261045
3,9.5,Neural_Tube,1.50523603,0.91180199,0.61019800
3,9.5,Neural_Tube,1.50540548,0.91013817,0.57558451
3,9.5,Neural_Tube,1.50604477,0.87209780,0.64043263
3,9.5,Neural_Tube,1.50645287,0.92176712,0.65592408
3,9.5,Neural_Tube,1.50657259,0.92937746,0.60867144
3,9.5,Neural_Tube,1.50686270,0.89837177,0.50885195
3,9.5,Neural_Tube,1.50732061,0.90001807,0.58935427
3,9.5,Neural_Tube,1.50764732,0.89670853,0.56391916
3,9.5,Neural_Tube,1.50765986,0.81642257,0.62658411
3,9.5,Neural_Tube,1.50768454,0.90838892,0.61480584
3,9.5,Neural_Tube,1.50787178,0.93459203,0.59301607
3,9.5,Neural_Tube,1.50811424,0.98731816,0.73590540
3,9.5,Neural_Tube,1.50827379,0.91995218,0.55493568
3,9.5,Neural_Tube,1.50831495,0.94256481,0.64429911
3,9.5,Neural_Tube,1.50840509,0.88623862,0.59002801
3,9.5,Neural_Tube,1.50857423,0.86204737,0.59104920
3,9.5,Neural_Tube,1.50869054,0.85424888,0.62016948
3,9.5,Neural_Tube,1.50882631,0.90044719,0.52432062
3,9.5,Neural_Tube,1.50891019,0.83969991,0.58853187
3,9.5,Neural_Tube,1.50941494,0.96874627,0.70215220
3,9.5,Neural_Tube,1.50974817,0.82716278,0.60882109
3,9.5,Neural_Tube,1.50978275,0.86636165,0.63471747
3,9.5,Neural_Tube,1.50983250,0.90540147,0.58883915
3,9.5,Neural_Tube,1.51056054,0.91139730,0.61665205
3,9.5,Neural_Tube,1.51075215,0.89375391,0.56163629
3,9.5,Neural_Tube,1.51080595,0.79591078,0.63199531
3,9.5,Neural_Tube,1.51090897,0.83513935,0.64241068
3,9.5,Neural_Tube,1.51111409,0.89123261,0.64427704
3,9.5,Neural_Tube,1.51115671,0.97197108,0.67181992
3,9.5,Neural_Tube,1.51127314,0.89953794,0.55117526
3,9.5,Neural_Tube,1.51132287,0.90253944,0.47357300
3,9.5,Neural_Tube,1.51169002,0.95168290,0.57457757
3,9.5,Neural_Tube,1.51200912,0.90138312,0.64498248
3,9.5,Neural_Tube,1.51218773,0.97814318,0.71781971
3,9.5,Neural_Tube,1.51225804,0.80866308,0.66077148
3,9.5,Neural_Tube,1.51238313,0.88414885,0.49953745
3,9.5,Neural_Tube,1.51240818,0.83494192,0.63435454
3,9.5,Neural_Tube,1.51251639,0.93186987,0.70172899
3,9.5,Neural_Tube,1.51286113,0.90286722,0.62480603
3,9.5,Neural_Tube,1.51329424,0.90294648,0.56783189
3,9.5,Neural_Tube,1.51336520,0.88113231,0.48796628
3,9.5,Neural_Tube,1.51346860,0.88295375,0.49934357
3,9.5,Neural_Tube,1.51360161,0.88542229,0.50502101
3,9.5,Neural_Tube,1.51361999,0.81419576,0.64158834
3,9.5,Neural_Tube,1.51362260,0.87393255,0.49328216
3,9.5,Neural_Tube,1.51367443,0.89864421,0.46335323
3,9.5,Neural_Tube,1.51369045,0.88436831,0.54750567
3,9.5,Neural_Tube,1.51399260,0.81990912,0.60414829
3,9.5,Neural_Tube,1.51481820,0.91112004,0.60690364
3,9.5,Neural_Tube,1.51488888,0.85003764,0.63687230
3,9.5,Neural_Tube,1.51490881,0.99583934,0.70197660
3,9.5,Neural_Tube,1.51509216,0.88719283,0.54589434
3,9.5,Neural_Tube,1.51524572,0.99248784,0.73245667
3,9.5,Neural_Tube,1.51527853,0.89338521,0.51798002
3,9.5,Neural_Tube,1.51530799,0.87080677,0.64175332
3,9.5,Neural_Tube,1.51537644,0.86096982,0.58452099
3,9.5,Neural_Tube,1.51555619,0.82572327,0.60942931
3,9.5,Neural_Tube,1.51576231,0.90248059,0.53105978
3,9.5,Neural_Tube,1.51591298,0.90718603,0.65261735
3,9.5,Neural_Tube,1.51591472,0.87665273,0.55043158
3,9.5,Neural_Tube,1.51649223,0.90355788,0.56620212
3,9.5,Neural_Tube,1.51665926,0.85533790,0.55276915
3,9.5,Neural_Tube,1.51680907,0.88790337,0.58512256
3,9.5,Neural_Tube,1.51707906,0.86516579,0.65032781
3,9.5,Neural_Tube,1.51724590,1.22096454,0.94946112
3,9.5,Neural_Tube,1.51751487,0.87605406,0.55720359
3,9.5,Neural_Tube,1.51767036,0.80692178,0.61762385
3,9.5,Neural_Tube,1.51777959,0.98526723,0.70026200
3,9.5,Neural_Tube,1.51812591,0.98154469,0.74028580
3,9.5,Neural_Tube,1.51841577,0.79364963,0.67381799
3,9.5,Neural_Tube,1.51844061,0.85537054,0.60784570
3,9.5,Neural_Tube,1.51856856,0.87558764,0.57672724
3,9.5,Neural_Tube,1.51873860,0.82234648,0.61408889
3,9.5,Neural_Tube,1.51926334,0.84270031,0.59164946
3,9.5,Neural_Tube,1.51978738,0.85904224,0.63797363
3,9.5,Neural_Tube,1.51980439,0.93849406,0.68780470
3,9.5,Neural_Tube,1.51996838,0.88537220,0.52033106
3,9.5,Neural_Tube,1.52027863,0.88910128,0.58271385
3,9.5,Neural_Tube,1.52036405,0.87385214,0.57722384
3,9.5,Neural_Tube,1.52072627,0.88103728,0.53868447
3,9.5,Neural_Tube,1.52078264,0.89846596,0.68760132
3,9.5,Neural_Tube,1.52096591,0.75350341,0.59247282
3,9.5,Neural_Tube,1.52110941,0.87520413,0.51531907
3,9.5,Neural_Tube,1.52130745,0.90748133,0.64344701
3,9.5,Neural_Tube,1.52135460,0.93115714,0.71580457
3,9.5,Neural_Tube,1.52136379,0.82042058,0.60758548
3,9.5,Neural_Tube,1.52139716,0.97094760,0.74686715
3,9.5,Neural_Tube,1.52151496,0.93377439,0.63797981
3,9.5,Neural_Tube,1.52152560,0.85619505,0.58303845
3,9.5,Neural_Tube,1.52167072,0.93070817,0.68863685
3,9.5,Neural_Tube,1.52168751,0.82992205,0.57713112
3,9.5,Neural_Tube,1.52179966,0.87491582,0.64842466
3,9.5,Neural_Tube,1.52203055,0.85488160,0.56262013
3,9.5,Neural_Tube,1.52231606,0.84280218,0.58159473
3,9.5,Neural_Tube,1.52263677,0.98170352,0.73637024
3,9.5,Neural_Tube,1.52272729,0.87821145,0.51730836
3,9.5,Neural_Tube,1.52284618,0.89964556,0.69232370
3,9.5,Neural_Tube,1.52325343,0.87457552,0.47996581
3,9.5,Neural_Tube,1.52341236,0.90064422,0.60721997
3,9.5,Neural_Tube,1.52368108,0.85013758,0.57151837
3,9.5,Neural_Tube,1.52370439,0.89438879,0.43212840
3,9.5,Neural_Tube,1.52395356,0.85576530,0.54785482
3,9.5,Neural_Tube,1.52419639,0.90244959,0.51295053
3,9.5,Neural_Tube,1.52460905,0.89417965,0.53314808
3,9.5,Neural_Tube,1.52470732,0.90196126,0.41030182
3,9.5,Neural_Tube,1.52489518,0.88312269,0.59324512
3,9.5,Neural_Tube,1.52489919,0.87510753,0.57815795
3,9.5,Neural_Tube,1.52515313,0.86641101,0.58718433
3,9.5,Neural_Tube,1.52543604,0.88989654,0.52242526
3,9.5,Neural_Tube,1.52550144,0.93259564,0.70031433
3,9.5,Neural_Tube,1.52557206,0.86437373,0.57161171
3,9.5,Neural_Tube,1.52566009,0.90257003,0.52317093
3,9.5,Neural_Tube,1.52568403,0.92672662,0.70024887
3,9.5,Neural_Tube,1.52630304,0.89249373,0.44454810
3,9.5,Neural_Tube,1.52650946,0.86587026,0.54590825
3,9.5,Neural_Tube,1.52652691,0.88606989,0.47615479
3,9.5,Neural_Tube,1.52653135,0.96905455,0.72358351
3,9.5,Neural_Tube,1.52661376,0.90104353,0.53552768
3,9.5,Neural_Tube,1.52664067,0.88474215,0.45635313
3,9.5,Neural_Tube,1.52674836,0.89826283,0.49270120
3,9.5,Neural_Tube,1.52676384,0.86873969,0.48912392
3,9.5,Neural_Tube,1.52680650,0.93821041,0.72655840
3,9.5,Neural_Tube,1.52687528,0.89930377,0.43591681
3,9.5,Neural_Tube,1.52688996,0.88994145,0.55684059
3,9.5,Neural_Tube,1.52696806,0.87896090,0.61892521
3,9.5,Neural_Tube,1.52704930,0.96434743,0.69767055
3,9.5,Neural_Tube,1.52713615,0.89025705,0.44673071
3,9.5,Neural_Tube,1.52732329,0.88050783,0.51538985
3,9.5,Neural_Tube,1.52746124,0.89718975,0.42264882
3,9.5,Neural_Tube,1.52754974,0.86461082,0.62569501
3,9.5,Neural_Tube,1.52770857,0.84553487,0.65620298
3,9.5,Neural_Tube,1.52777963,0.87222402,0.63620424
3,9.5,Neural_Tube,1.52785794,0.88952090,0.42525036
3,9.5,Neural_Tube,1.52791099,0.89834003,0.64046379
3,9.5,Neural_Tube,1.52801544,0.83011840,0.58011011
3,9.5,Neural_Tube,1.52825229,0.87789529,0.51989593
3,9.5,Neural_Tube,1.52825371,0.89298667,0.42642513
3,9.5,Neural_Tube,1.52848062,0.87994925,0.55302148
3,9.5,Neural_Tube,1.52868770,0.91680690,0.57086679
3,9.5,Neural_Tube,1.52878054,0.99457465,0.70573938
3,9.5,Neural_Tube,1.52888093,0.97296358,0.74586810
3,9.5,Neural_Tube,1.52891284,0.94090209,0.67927585
3,9.5,Neural_Tube,1.52914409,0.89328282,0.41946204
3,9.5,Neural_Tube,1.52924022,0.91754263,0.60485903
3,9.5,Neural_Tube,1.52929830,0.88521498,0.45419257
3,9.5,Neural_Tube,1.52930082,0.94319942,0.63267318
3,9.5,Neural_Tube,1.52976143,0.88629961,0.64732020
3,9.5,Neural_Tube,1.52976708,0.88106420,0.51486265
3,9.5,Neural_Tube,1.53014069,0.89924234,0.39879372
3,9.5,Neural_Tube,1.53016021,0.89134728,0.42217017
3,9.5,Neural_Tube,1.53027724,0.89398446,0.43535957
3,9.5,Neural_Tube,1.53048087,0.88302346,0.45069171
3,9.5,Neural_Tube,1.53053404,0.89493495,0.41946962
3,9.5,Neural_Tube,1.53091944,0.87384879,0.52650068
3,9.5,Neural_Tube,1.53093270,0.89793117,0.39547055
3,9.5,Neural_Tube,1.53094071,0.85338393,0.66148887
3,9.5,Neural_Tube,1.53099236,0.88984181,0.42441219
3,9.5,Neural_Tube,1.53099860,0.95183574,0.70264311
3,9.5,Neural_Tube,1.53118130,0.96252204,0.71899452
3,9.5,Neural_Tube,1.53138133,0.87354720,0.56567697
3,9.5,Neural_Tube,1.53145505,0.88563812,0.45126547
3,9.5,Neural_Tube,1.53154743,0.90723006,0.65809408
3,9.5,Neural_Tube,1.53158415,0.89311681,0.43590651
3,9.5,Neural_Tube,1.53162457,0.90244790,0.66813584
3,9.5,Neural_Tube,1.53176664,0.89089258,0.42799251
3,9.5,Neural_Tube,1.53180625,0.97086727,0.67799905
3,9.5,Neural_Tube,1.53180730,0.96356444,0.71388581
3,9.5,Neural_Tube,1.53186650,0.96442548,0.70002984
3,9.5,Neural_Tube,1.53186877,0.97765579,0.69937280
3,9.5,Neural_Tube,1.53193063,0.98138409,0.70175944
3,9.5,Neural_Tube,1.53204008,0.87708494,0.55232117
3,9.5,Neural_Tube,1.53212547,0.89513855,0.40469180
3,9.5,Neural_Tube,1.53226891,0.89721089,0.39833630
3,9.5,Neural_Tube,1.53229548,0.95557880,0.72583521
3,9.5,Neural_Tube,1.53243989,0.89415025,0.40919329
3,9.5,Neural_Tube,1.53265354,0.89708933,0.39807078
3,9.5,Neural_Tube,1.53266512,0.88004983,0.44345397
3,9.5,Neural_Tube,1.53267822,0.87245473,0.55050894
3,9.5,Neural_Tube,1.53268058,0.84275154,0.53532492
3,9.5,Neural_Tube,1.53270802,1.22771233,0.95412426
3,9.5,Neural_Tube,1.53289299,0.87693761,0.51886611
3,9.5,Neural_Tube,1.53303097,0.79051717,0.62006289
3,9.5,Neural_Tube,1.53311531,0.88163643,0.45705584
3,9.5,Neural_Tube,1.53323217,0.88539611,0.43327325
3,9.5,Neural_Tube,1.53324453,0.83231980,0.67320717
3,9.5,Neural_Tube,1.53329305,0.89435325,0.40786188
3,9.5,Neural_Tube,1.53331791,0.87126714,0.49993639
3,9.5,Neural_Tube,1.53334010,0.98019186,0.68673013
3,9.5,Neural_Tube,1.53351986,0.89223806,0.41139824
3,9.5,Neural_Tube,1.53355997,0.89286603,0.41909737
3,9.5,Neural_Tube,1.53357164,0.87730366,0.46268069
3,9.5,Neural_Tube,1.53360855,1.22566345,0.94537945
3,9.5,Neural_Tube,1.53361041,0.88256913,0.44786364
3,9.5,Neural_Tube,1.53371092,0.86406034,0.49355445
3,9.5,Neural_Tube,1.53392240,0.98804206,0.73491157
3,9.5,Neural_Tube,1.53395893,0.84379344,0.67485510
3,9.5,Neural_Tube,1.53398501,0.89174317,0.40870979
3,9.5,Neural_Tube,1.53408440,0.86766105,0.60535109
3,9.5,Neural_Tube,1.53411960,0.89350567,0.41547615
3,9.5,Neural_Tube,1.53420028,0.89648760,0.39592107
3,9.5,Neural_Tube,1.53420323,0.89389862,0.40406564
3,9.5,Neural_Tube,1.53424004,0.96400784,0.68646759
3,9.5,Neural_Tube,1.53424650,0.89058928,0.41967144
3,9.5,Neural_Tube,1.53430774,0.99494540,0.71379989
3,9.5,Neural_Tube,1.53449482,0.83536831,0.60720001
3,9.5,Neural_Tube,1.53464841,0.89259324,0.40493075
3,9.5,Neural_Tube,1.53467911,0.89453690,0.40039537
3,9.5,Neural_Tube,1.53477723,0.89458355,0.40437220
3,9.5,Neural_Tube,1.53478819,0.84425795,0.53973831
3,9.5,Neural_Tube,1.53500467,0.89397660,0.40111167
3,9.5,Neural_Tube,1.53532948,0.89572428,0.39476809
3,9.5,Neural_Tube,1.53543074,0.89417507,0.40491821
3,9.5,Neural_Tube,1.53571125,0.89435028,0.40103686
3,9.5,Neural_Tube,1.53572376,0.86833950,0.46797757
3,9.5,Neural_Tube,1.53572491,1.13699827,0.88749517
3,9.5,Neural_Tube,1.53592972,0.84857237,0.55024571
3,9.5,Neural_Tube,1.53608750,0.90964737,0.58897570
3,9.5,Neural_Tube,1.53609104,0.95749634,0.72061563
3,9.5,Neural_Tube,1.53621163,0.85522411,0.50203407
3,9.5,Neural_Tube,1.53644441,0.89262703,0.40297809
3,9.5,Neural_Tube,1.53650801,0.95714127,0.77364590
3,9.5,Neural_Tube,1.53687653,0.96490111,0.66499667
3,9.5,Neural_Tube,1.53688010,0.85403152,0.51189210
3,9.5,Neural_Tube,1.53692678,0.89358969,0.40140147
3,9.5,Neural_Tube,1.53727655,0.89128323,0.40960315
3,9.5,Neural_Tube,1.53742980,0.96042704,0.66482014
3,9.5,Neural_Tube,1.53766683,0.86576391,0.52753471
3,9.5,Neural_Tube,1.53778022,0.96420780,0.72987838
3,9.5,Neural_Tube,1.53807232,0.95436769,0.68028359
3,9.5,Neural_Tube,1.53814955,0.89480224,0.65624569
3,9.5,Neural_Tube,1.53816072,0.89245922,0.40176731
3,9.5,Neural_Tube,1.53892504,0.83768329,0.54237716
3,9.5,Neural_Tube,1.53892849,0.83914976,0.52390541
3,9.5,Neural_Tube,1.53896654,0.97297705,0.69430646
3,9.5,Neural_Tube,1.53923424,0.96282565,0.71532924
3,9.5,Neural_Tube,1.53945919,0.91232332,0.67443481
3,9.5,Neural_Tube,1.53950737,0.89724863,0.40527978
3,9.5,Neural_Tube,1.53952969,0.88720579,0.41147075
3,9.5,Neural_Tube,1.53954996,0.97414772,0.73347950
3,9.5,Neural_Tube,1.53958897,0.83997192,0.52935377
3,9.5,Neural_Tube,1.53958987,0.88860002,0.40910854
3,9.5,Neural_Tube,1.53976392,0.96212705,0.65854272
3,9.5,Neural_Tube,1.53985503,0.86162365,0.61968810
3,9.5,Neural_Tube,1.53991133,0.87279121,0.52217936
3,9.5,Neural_Tube,1.53991375,0.89202981,0.65785370
3,9.5,Neural_Tube,1.53992142,0.88757435,0.42903250
3,9.5,Neural_Tube,1.53992257,0.95193013,0.72087448
3,9.5,Neural_Tube,1.54025278,0.88388580,0.49360262
3,9.5,Neural_Tube,1.54031400,0.85042218,0.52993032
3,9.5,Neural_Tube,1.54051893,0.98388557,0.71994511
3,9.5,Neural_Tube,1.54061792,0.91264941,0.64205740
3,9.5,Neural_Tube,1.54063865,0.87658923,0.44381237
3,9.5,Neural_Tube,1.54064821,0.89531584,0.70456045
3,9.5,Neural_Tube,1.54074906,0.91256834,0.62143648
3,9.5,Neural_Tube,1.54075049,0.88778569,0.40337337
3,9.5,Neural_Tube,1.54098265,0.97247432,0.69694118
3,9.5,Neural_Tube,1.54105084,0.88599105,0.44257738
3,9.5,Neural_Tube,1.54108331,0.96056479,0.72007387
3,9.5,Neural_Tube,1.54118193,0.88281870,0.43418448
3,9.5,Neural_Tube,1.54122061,0.86517331,0.46465825
3,9.5,Neural_Tube,1.54139273,0.88784872,0.40670263
3,9.5,Neural_Tube,1.54141219,0.96425863,0.70627372
3,9.5,Neural_Tube,1.54143007,0.96341753,0.67434286
3,9.5,Neural_Tube,1.54148281,0.97859767,0.70769260
3,9.5,Neural_Tube,1.54153331,0.83423945,0.57328428
3,9.5,Neural_Tube,1.54154309,0.86841237,0.49592119
3,9.5,Neural_Tube,1.54155687,0.94401158,0.70307679
3,9.5,Neural_Tube,1.54180964,0.94218246,0.73119144
3,9.5,Neural_Tube,1.54192778,0.96569707,0.71840071
3,9.5,Neural_Tube,1.54194023,0.86271250,0.67535976
3,9.5,Neural_Tube,1.54205378,0.87998942,0.65979469
3,9.5,Neural_Tube,1.54224219,0.88860227,0.40324169
3,9.5,Neural_Tube,1.54225657,0.92103086,0.57432453
3,9.5,Neural_Tube,1.54237604,0.96620156,0.65925740
3,9.5,Neural_Tube,1.54239287,0.85226771,0.48558495
3,9.5,Neural_Tube,1.54260826,1.55371344,1.52660389
3,9.5,Neural_Tube,1.54292186,0.87475014,0.43700436
3,9.5,Neural_Tube,1.54296132,0.84793003,0.55605805
3,9.5,Neural_Tube,1.54297429,0.88445066,0.41594033
3,9.5,Neural_Tube,1.54298348,0.86762385,0.61797080
3,9.5,Neural_Tube,1.54299105,0.88487904,0.42769061
3,9.5,Neural_Tube,1.54325856,0.97440726,0.68879978
3,9.5,Neural_Tube,1.54332499,0.91771615,0.63286387
3,9.5,Neural_Tube,1.54358092,0.94636126,0.65782710
3,9.5,Neural_Tube,1.54364866,0.83405061,0.52915865
3,9.5,Neural_Tube,1.54376335,0.97366707,0.81156503
3,9.5,Neural_Tube,1.54384428,0.88621178,0.43966618
3,9.5,Neural_Tube,1.54389531,0.87969338,0.41951158
3,9.5,Neural_Tube,1.54400802,1.18734761,0.91311600
3,9.5,Neural_Tube,1.54410089,0.83867061,0.52192259
3,9.5,Neural_Tube,1.54410095,0.96561453,0.69851316
3,9.5,Neural_Tube,1.54419010,0.95198897,0.73339131
3,9.5,Neural_Tube,1.54422422,0.84101952,0.53946627
3,9.5,Neural_Tube,1.54456992,0.87798651,0.42115551
3,9.5,Neural_Tube,1.54480800,0.96297754,0.71359589
3,9.5,Neural_Tube,1.54481862,0.86314633,0.76109616
3,9.5,Neural_Tube,1.54486993,0.89527598,0.62987057
3,9.5,Neural_Tube,1.54490584,0.92013021,0.61474844
3,9.5,Neural_Tube,1.54491838,0.96055644,0.72484796
3,9.5,Neural_Tube,1.54501728,0.96953166,0.71057688
3,9.5,Neural_Tube,1.54512015,0.96342955,0.72067228
3,9.5,Neural_Tube,1.54527715,0.85173783,0.51797499
3,9.5,Neural_Tube,1.54557471,0.87630186,0.44280814
3,9.5,Neural_Tube,1.54570164,0.94932572,0.71628893
3,9.5,Neural_Tube,1.54577154,0.85637951,0.51496508
3,9.5,Neural_Tube,1.54577334,0.78106488,0.58671238
3,9.5,Neural_Tube,1.54582313,0.88473483,0.41234617
3,9.5,Neural_Tube,1.54591411,1.41220397,1.38931061
3,9.5,Neural_Tube,1.54599473,0.87831421,0.56930456
3,9.5,Neural_Tube,1.54640037,0.94694175,0.71119624
3,9.5,Neural_Tube,1.54651118,0.85543421,0.49838230
3,9.5,Neural_Tube,1.54660108,0.97803576,0.69194453
3,9.5,Neural_Tube,1.54673176,0.86005101,0.52212019
3,9.5,Neural_Tube,1.54675364,0.89295361,0.59970718
3,9.5,Neural_Tube,1.54677233,0.94057869,0.71793596
3,9.5,Neural_Tube,1.54700992,0.86373333,0.48565119
3,9.5,Neural_Tube,1.54718660,0.82559855,0.55978339
3,9.5,Neural_Tube,1.54729012,0.93532350,0.70145732
3,9.5,Neural_Tube,1.54734311,0.90098468,0.67966367
3,9.5,Neural_Tube,1.54760239,0.96292041,0.70136997
3,9.5,Neural_Tube,1.54806466,0.88120237,0.53905237
3,9.5,Neural_Tube,1.54837035,0.94226761,0.67838302
3,9.5,Neural_Tube,1.54865254,1.21903125,0.95275291
3,9.5,Neural_Tube,1.54868985,0.94309766,0.63989419
3,9.5,Neural_Tube,1.54887970,0.94662997,0.72291017
3,9.5,Neural_Tube,1.54898387,0.96875351,0.70851844
3,9.5,Neural_Tube,1.54909950,0.87141981,0.53019647
3,9.5,Neural_Tube,1.54917145,0.79400648,0.57101622
3,9.5,Neural_Tube,1.54926128,0.84049552,0.51981888
3,9.5,Neural_Tube,1.54938610,0.88093247,0.41091370
3,9.5,Neural_Tube,1.54941943,0.86317068,0.56821292
3,9.5,Neural_Tube,1.54943539,0.84059997,0.50506726
3,9.5,Neural_Tube,1.54963697,0.83572837,0.55911390
3,9.5,Neural_Tube,1.55013452,0.96133353,0.67612467
3,9.5,Neural_Tube,1.55046176,0.94704706,0.71148607
3,9.5,Neural_Tube,1.55058778,0.93165602,0.64661079
3,9.5,Neural_Tube,1.55062466,0.88522594,0.52773567
3,9.5,Neural_Tube,1.55079706,0.97859891,0.72987652
3,9.5,Neural_Tube,1.55106510,0.85422934,0.47771839
3,9.5,Neural_Tube,1.55148443,0.82974921,0.58583234
3,9.5,Neural_Tube,1.55160530,0.82924627,0.57607802
3,9.5,Neural_Tube,1.55168033,0.95336515,0.72174170
3,9.5,Neural_Tube,1.55181933,0.83113491,0.55574445
3,9.5,Neural_Tube,1.55185735,0.84061822,0.55748572
3,9.5,Neural_Tube,1.55190351,0.81802497,0.55312041
3,9.5,Neural_Tube,1.55192524,0.97118922,0.69970429
3,9.5,Neural_Tube,1.55195920,1.53118168,1.49003988
3,9.5,Neural_Tube,1.55199148,0.83977953,0.56599713
3,9.5,Neural_Tube,1.55241922,0.85365952,0.56472523
3,9.5,Neural_Tube,1.55242261,0.85192451,0.56434268
3,9.5,Neural_Tube,1.55262546,0.84652173,0.61306063
3,9.5,Neural_Tube,1.55313919,0.88930977,0.56667431
3,9.5,Neural_Tube,1.55337019,0.94910347,0.71259404
3,9.5,Neural_Tube,1.55351640,0.96086201,0.68000606
3,9.5,Neural_Tube,1.55352037,0.88366766,0.49732567
3,9.5,Neural_Tube,1.55358571,0.87337135,0.52043225
3,9.5,Neural_Tube,1.55401916,0.78818957,0.56943317
3,9.5,Neural_Tube,1.55410242,0.80752134,0.62474652
3,9.5,Neural_Tube,1.55415699,0.84406715,0.53531027
3,9.5,Neural_Tube,1.55448403,0.86729210,0.65465314
3,9.5,Neural_Tube,1.55456629,0.96888097,0.73434187
3,9.5,Neural_Tube,1.55485007,0.87510711,0.43724660
3,9.5,Neural_Tube,1.55508259,0.94797995,0.66970495
3,9.5,Neural_Tube,1.55529228,0.93620804,0.67884333
3,9.5,Neural_Tube,1.55531546,0.85771017,0.56469133
3,9.5,Neural_Tube,1.55558688,0.93978260,0.71604905
3,9.5,Neural_Tube,1.55559278,0.86479534,0.49768015
3,9.5,Neural_Tube,1.55560278,0.95601005,0.73314804
3,9.5,Neural_Tube,1.55563522,0.95002069,0.71304752
3,9.5,Neural_Tube,1.55564568,0.96901051,0.70237076
3,9.5,Neural_Tube,1.55583381,0.86983882,0.42994827
3,9.5,Neural_Tube,1.55618833,0.96221968,0.67707825
3,9.5,Neural_Tube,1.55626860,0.85534313,0.46063734
3,9.5,Neural_Tube,1.55641804,0.84501035,0.53927264
3,9.5,Neural_Tube,1.55650520,0.85290937,0.60678279
3,9.5,Neural_Tube,1.55661139,0.94930251,0.64415334
3,9.5,Neural_Tube,1.55670824,0.85895882,0.45706565
3,9.5,Neural_Tube,1.55691373,0.81812428,0.56809090
3,9.5,Neural_Tube,1.55705602,0.97433213,0.72561697
